,room1,room1,room1,room2,room2,room2
 ,temp,rh,ah,temp,rh,ah
2022/6/20 8:00,25.577,0.77,0.01591,24.583,0.76,0.01477
2022/6/20 8:10,25.84,0.753,0.01578,24.599,0.76,0.01477
2022/6/20 8:20,26.107,0.734,0.01562,24.616,0.759,0.01477
2022/6/20 8:30,26.373,0.715,0.01546,24.633,0.758,0.01476
2022/6/20 8:40,26.64,0.697,0.01531,24.651,0.757,0.01476
2022/6/20 8:50,26.907,0.679,0.01515,24.671,0.755,0.01475
2022/6/20 9:00,27.173,0.662,0.01499,24.692,0.754,0.01475
2022/6/20 9:10,27.32,0.654,0.01494,24.713,0.753,0.01475
2022/6/20 9:20,27.453,0.647,0.0149,24.736,0.753,0.01476
2022/6/20 9:30,27.587,0.64,0.01486,24.761,0.752,0.01477
2022/6/20 9:40,27.72,0.634,0.01482,24.79,0.752,0.01479
2022/6/20 9:50,27.853,0.627,0.01478,24.821,0.752,0.01481
2022/6/20 10:00,27.987,0.621,0.01474,24.855,0.751,0.01483
2022/6/20 10:10,28.12,0.614,0.01469,24.892,0.751,0.01486
2022/6/20 10:20,28.253,0.607,0.01464,24.932,0.75,0.01488
2022/6/20 10:30,28.387,0.6,0.01459,24.975,0.75,0.01491
2022/6/20 10:40,28.52,0.594,0.01454,25.02,0.749,0.01494
2022/6/20 10:50,28.653,0.587,0.01449,25.068,0.749,0.01498
2022/6/20 11:00,28.787,0.581,0.01444,25.118,0.748,0.01501
2022/6/20 11:10,28.905,0.577,0.01445,25.172,0.748,0.01505
2022/6/20 11:20,29.022,0.574,0.01446,25.228,0.747,0.0151
2022/6/20 11:30,29.138,0.57,0.01447,25.287,0.747,0.01515
2022/6/20 11:40,29.255,0.567,0.01449,25.349,0.747,0.0152
2022/6/20 11:50,29.372,0.564,0.0145,25.413,0.747,0.01525
2022/6/20 12:00,29.488,0.56,0.01451,25.479,0.746,0.01531
2022/6/20 12:10,29.665,0.56,0.01466,25.551,0.746,0.01538
2022/6/20 12:20,29.848,0.56,0.01482,25.628,0.747,0.01545
2022/6/20 12:30,30.032,0.56,0.01498,25.709,0.747,0.01553
2022/6/20 12:40,30.215,0.56,0.01514,25.793,0.747,0.01562
2022/6/20 12:50,30.398,0.56,0.0153,25.878,0.747,0.0157
2022/6/20 13:00,30.582,0.56,0.01547,25.966,0.747,0.01579
2022/6/20 13:10,30.585,0.551,0.01522,26.043,0.747,0.01585
2022/6/20 13:20,30.568,0.541,0.01492,26.11,0.746,0.01589
2022/6/20 13:30,30.552,0.531,0.01462,26.174,0.744,0.01592
2022/6/20 13:40,30.535,0.521,0.01433,26.235,0.743,0.01595
2022/6/20 13:50,30.518,0.511,0.01403,26.295,0.742,0.01598
2022/6/20 14:00,30.502,0.501,0.01374,26.353,0.74,0.01601
2022/6/20 14:10,30.515,0.5,0.01372,26.414,0.74,0.01605
2022/6/20 14:20,30.532,0.5,0.01373,26.48,0.739,0.01611
2022/6/20 14:30,30.548,0.5,0.01375,26.546,0.739,0.01617
2022/6/20 14:40,30.565,0.5,0.01376,26.612,0.739,0.01623
2022/6/20 14:50,30.582,0.5,0.01377,26.678,0.739,0.01629
2022/6/20 15:00,30.598,0.5,0.01379,26.742,0.738,0.01634
2022/6/20 15:10,30.63,0.511,0.01411,26.811,0.739,0.01642
2022/6/20 15:20,30.663,0.522,0.01447,26.884,0.74,0.01651
2022/6/20 15:30,30.697,0.534,0.01483,26.958,0.741,0.01661
2022/6/20 15:40,30.73,0.546,0.01519,27.033,0.742,0.01671
2022/6/20 15:50,30.763,0.557,0.01555,27.108,0.743,0.01681
2022/6/20 16:00,30.797,0.569,0.01592,27.183,0.744,0.01691
2022/6/20 16:10,30.605,0.574,0.0159,27.243,0.744,0.01698
2022/6/20 16:20,30.388,0.579,0.01583,27.292,0.744,0.01704
2022/6/20 16:30,30.172,0.584,0.01577,27.336,0.744,0.01708
2022/6/20 16:40,29.955,0.589,0.01571,27.376,0.744,0.01712
2022/6/20 16:50,29.738,0.594,0.01565,27.413,0.744,0.01716
2022/6/20 17:00,29.522,0.599,0.01558,27.447,0.744,0.01719
2022/6/20 17:10,29.395,0.604,0.0156,27.483,0.744,0.01723
2022/6/20 17:20,29.278,0.609,0.01562,27.52,0.744,0.01727
2022/6/20 17:30,29.162,0.614,0.01564,27.556,0.745,0.01731
2022/6/20 17:40,29.045,0.619,0.01566,27.591,0.745,0.01735
2022/6/20 17:50,28.928,0.624,0.01569,27.623,0.745,0.01739
2022/6/20 18:00,28.812,0.629,0.01571,27.654,0.745,0.01742
2022/6/20 18:10,28.65,0.637,0.01575,27.682,0.745,0.01746
2022/6/20 18:20,28.483,0.645,0.0158,27.707,0.745,0.01749
2022/6/20 18:30,28.317,0.654,0.01585,27.729,0.746,0.01752
2022/6/20 18:40,28.15,0.662,0.0159,27.749,0.746,0.01755
2022/6/20 18:50,27.983,0.671,0.01595,27.768,0.746,0.01757
2022/6/20 19:00,27.817,0.679,0.016,27.783,0.746,0.0176
2022/6/20 19:10,27.635,0.689,0.01606,27.796,0.747,0.01762
2022/6/20 19:20,27.452,0.698,0.01611,27.806,0.747,0.01764
2022/6/20 19:30,27.268,0.708,0.01617,27.814,0.747,0.01765
2022/6/20 19:40,27.085,0.718,0.01622,27.818,0.748,0.01767
2022/6/20 19:50,26.902,0.729,0.01628,27.821,0.748,0.01768
2022/6/20 20:00,26.718,0.739,0.01633,27.821,0.748,0.01769
2022/6/20 20:10,26.595,0.74,0.01624,27.817,0.749,0.01768
2022/6/20 20:20,26.478,0.74,0.01613,27.81,0.748,0.01767
2022/6/20 20:30,26.362,0.74,0.01601,27.8,0.748,0.01765
2022/6/20 20:40,26.245,0.74,0.0159,27.786,0.748,0.01763
2022/6/20 20:50,26.128,0.74,0.01579,27.769,0.747,0.0176
2022/6/20 21:00,26.012,0.74,0.01567,27.749,0.747,0.01757
2022/6/20 21:10,25.925,0.741,0.01562,27.728,0.747,0.01754
2022/6/20 21:20,25.842,0.743,0.01558,27.707,0.746,0.01752
2022/6/20 21:30,25.758,0.745,0.01554,27.684,0.746,0.01749
2022/6/20 21:40,25.675,0.746,0.01549,27.66,0.746,0.01746
2022/6/20 21:50,25.592,0.748,0.01545,27.634,0.746,0.01743
2022/6/20 22:00,25.508,0.75,0.01541,27.606,0.746,0.01739
2022/6/20 22:10,25.455,0.75,0.01536,27.577,0.746,0.01736
2022/6/20 22:20,25.405,0.75,0.01532,27.548,0.745,0.01732
2022/6/20 22:30,25.355,0.75,0.01527,27.517,0.745,0.01728
2022/6/20 22:40,25.305,0.75,0.01522,27.485,0.745,0.01725
2022/6/20 22:50,25.255,0.75,0.01518,27.452,0.745,0.01721
2022/6/20 23:00,25.205,0.75,0.01513,27.418,0.744,0.01716
2022/6/20 23:10,25.17,0.754,0.01519,27.385,0.744,0.01713
2022/6/20 23:20,25.137,0.759,0.01526,27.353,0.744,0.0171
2022/6/20 23:30,25.103,0.764,0.01533,27.321,0.745,0.01707
2022/6/20 23:40,25.07,0.769,0.0154,27.29,0.745,0.01704
2022/6/20 23:50,25.037,0.774,0.01548,27.258,0.745,0.01701
2022/6/21 0:00,25.003,0.779,0.01555,27.227,0.745,0.01699
2022/6/21 0:10,24.91,0.786,0.01559,27.193,0.745,0.01696
2022/6/21 0:20,24.81,0.792,0.01563,27.157,0.745,0.01693
2022/6/21 0:30,24.71,0.799,0.01566,27.121,0.746,0.01689
2022/6/21 0:40,24.61,0.806,0.0157,27.085,0.746,0.01686
2022/6/21 0:50,24.51,0.813,0.01574,27.048,0.746,0.01683
2022/6/21 1:00,24.41,0.819,0.01578,27.012,0.746,0.0168
2022/6/21 1:10,24.34,0.823,0.01578,26.975,0.747,0.01677
2022/6/21 1:20,24.273,0.826,0.01578,26.939,0.747,0.01673
2022/6/21 1:30,24.207,0.83,0.01578,26.903,0.747,0.0167
2022/6/21 1:40,24.14,0.833,0.01578,26.866,0.747,0.01666
2022/6/21 1:50,24.073,0.836,0.01578,26.829,0.747,0.01663
2022/6/21 2:00,24.007,0.84,0.01578,26.792,0.747,0.01659
2022/6/21 2:10,23.955,0.843,0.0158,26.755,0.747,0.01656
2022/6/21 2:20,23.905,0.846,0.01581,26.719,0.747,0.01652
2022/6/21 2:30,23.855,0.85,0.01583,26.683,0.747,0.01649
2022/6/21 2:40,23.805,0.853,0.01584,26.646,0.748,0.01646
2022/6/21 2:50,23.755,0.856,0.01586,26.61,0.748,0.01642
2022/6/21 3:00,23.705,0.86,0.01587,26.573,0.748,0.01639
2022/6/21 3:10,23.655,0.863,0.01588,26.537,0.748,0.01636
2022/6/21 3:20,23.605,0.866,0.0159,26.5,0.748,0.01632
2022/6/21 3:30,23.555,0.87,0.01591,26.463,0.748,0.01629
2022/6/21 3:40,23.505,0.873,0.01592,26.426,0.748,0.01626
2022/6/21 3:50,23.455,0.876,0.01594,26.39,0.748,0.01622
2022/6/21 4:00,23.405,0.88,0.01595,26.353,0.749,0.01619
2022/6/21 4:10,23.43,0.878,0.01595,26.318,0.749,0.01616
2022/6/21 4:20,23.463,0.877,0.01596,26.285,0.749,0.01613
2022/6/21 4:30,23.497,0.875,0.01596,26.252,0.749,0.0161
2022/6/21 4:40,23.53,0.873,0.01596,26.219,0.749,0.01606
2022/6/21 4:50,23.563,0.872,0.01596,26.187,0.749,0.01603
2022/6/21 5:00,23.597,0.87,0.01596,26.155,0.749,0.016
2022/6/21 5:10,23.66,0.868,0.01599,26.124,0.749,0.01597
2022/6/21 5:20,23.727,0.867,0.01603,26.095,0.749,0.01594
2022/6/21 5:30,23.793,0.865,0.01606,26.066,0.749,0.01592
2022/6/21 5:40,23.86,0.863,0.0161,26.039,0.749,0.01589
2022/6/21 5:50,23.927,0.862,0.01613,26.012,0.749,0.01587
2022/6/21 6:00,23.993,0.86,0.01617,25.987,0.749,0.01585
2022/6/21 6:10,24.075,0.857,0.01618,25.963,0.749,0.01582
2022/6/21 6:20,24.158,0.854,0.0162,25.94,0.749,0.0158
2022/6/21 6:30,24.242,0.85,0.01622,25.919,0.749,0.01578
2022/6/21 6:40,24.325,0.847,0.01624,25.899,0.749,0.01576
2022/6/21 6:50,24.408,0.844,0.01626,25.88,0.749,0.01575
2022/6/21 7:00,24.492,0.84,0.01627,25.864,0.749,0.01573
2022/6/21 7:10,24.605,0.835,0.01629,25.849,0.749,0.01572
2022/6/21 7:20,24.722,0.83,0.0163,25.838,0.749,0.0157
2022/6/21 7:30,24.838,0.825,0.01632,25.828,0.749,0.01569
2022/6/21 7:40,24.955,0.82,0.01634,25.82,0.749,0.01568
2022/6/21 7:50,25.072,0.815,0.01635,25.814,0.749,0.01568
2022/6/21 8:00,25.188,0.81,0.01637,25.81,0.749,0.01567
2022/6/21 8:10,25.23,0.81,0.0164,25.805,0.749,0.01567
2022/6/21 8:20,25.263,0.81,0.01643,25.802,0.749,0.01567
2022/6/21 8:30,25.297,0.81,0.01646,25.799,0.749,0.01567
2022/6/21 8:40,25.33,0.81,0.0165,25.799,0.749,0.01567
2022/6/21 8:50,25.363,0.81,0.01653,25.801,0.749,0.01568
2022/6/21 9:00,25.397,0.81,0.01656,25.804,0.75,0.01568
2022/6/21 9:10,25.445,0.807,0.01655,25.808,0.75,0.01569
2022/6/21 9:20,25.495,0.804,0.01653,25.813,0.75,0.01569
2022/6/21 9:30,25.545,0.8,0.01651,25.82,0.749,0.01569
2022/6/21 9:40,25.595,0.797,0.01649,25.827,0.749,0.0157
2022/6/21 9:50,25.645,0.794,0.01647,25.835,0.749,0.01571
2022/6/21 10:00,25.695,0.79,0.01645,25.845,0.749,0.01571
2022/6/21 10:10,25.88,0.784,0.01649,25.86,0.749,0.01573
2022/6/21 10:20,26.08,0.777,0.01655,25.881,0.749,0.01574
2022/6/21 10:30,26.28,0.77,0.0166,25.904,0.749,0.01576
2022/6/21 10:40,26.48,0.764,0.01666,25.929,0.749,0.01579
2022/6/21 10:50,26.68,0.757,0.01671,25.955,0.749,0.01581
2022/6/21 11:00,26.88,0.751,0.01676,25.982,0.749,0.01583
2022/6/21 11:10,26.765,0.762,0.0169,26.002,0.749,0.01586
2022/6/21 11:20,26.615,0.775,0.01704,26.018,0.75,0.01589
2022/6/21 11:30,26.465,0.788,0.01718,26.035,0.75,0.01592
2022/6/21 11:40,26.315,0.801,0.01732,26.054,0.751,0.01596
2022/6/21 11:50,26.165,0.815,0.01746,26.075,0.752,0.016
2022/6/21 12:00,26.015,0.829,0.01761,26.097,0.753,0.01604
2022/6/21 12:10,25.88,0.836,0.01762,26.118,0.754,0.01608
2022/6/21 12:20,25.747,0.842,0.01762,26.139,0.754,0.01611
2022/6/21 12:30,25.613,0.849,0.01762,26.16,0.755,0.01614
2022/6/21 12:40,25.48,0.856,0.01762,26.18,0.755,0.01616
2022/6/21 12:50,25.347,0.863,0.01761,26.2,0.755,0.01619
2022/6/21 13:00,25.213,0.869,0.01761,26.218,0.756,0.01622
2022/6/21 13:10,25.155,0.871,0.0176,26.238,0.756,0.01624
2022/6/21 13:20,25.105,0.873,0.01758,26.258,0.756,0.01626
2022/6/21 13:30,25.055,0.875,0.01756,26.277,0.756,0.01628
2022/6/21 13:40,25.005,0.876,0.01754,26.295,0.756,0.0163
2022/6/21 13:50,24.955,0.878,0.01752,26.311,0.756,0.01632
2022/6/21 14:00,24.905,0.88,0.0175,26.325,0.756,0.01634
2022/6/21 14:10,24.81,0.882,0.01743,26.336,0.756,0.01635
2022/6/21 14:20,24.71,0.883,0.01736,26.344,0.756,0.01635
2022/6/21 14:30,24.61,0.885,0.01729,26.35,0.756,0.01636
2022/6/21 14:40,24.51,0.887,0.01721,26.353,0.756,0.01636
2022/6/21 14:50,24.41,0.888,0.01714,26.356,0.756,0.01636
2022/6/21 15:00,24.31,0.89,0.01707,26.356,0.756,0.01636
2022/6/21 15:10,24.21,0.896,0.01708,26.357,0.756,0.01637
2022/6/21 15:20,24.11,0.902,0.0171,26.357,0.757,0.01637
2022/6/21 15:30,24.01,0.909,0.01713,26.357,0.757,0.01638
2022/6/21 15:40,23.91,0.916,0.01715,26.356,0.757,0.01639
2022/6/21 15:50,23.81,0.923,0.01717,26.353,0.758,0.01639
2022/6/21 16:00,23.71,0.929,0.0172,26.349,0.758,0.01639
2022/6/21 16:10,23.595,0.932,0.01712,26.341,0.758,0.01639
2022/6/21 16:20,23.478,0.933,0.01703,26.329,0.758,0.01638
2022/6/21 16:30,23.362,0.935,0.01693,26.315,0.758,0.01636
2022/6/21 16:40,23.245,0.937,0.01684,26.298,0.758,0.01634
2022/6/21 16:50,23.128,0.938,0.01675,26.279,0.758,0.01632
2022/6/21 17:00,23.012,0.94,0.01666,26.258,0.758,0.0163
2022/6/21 17:10,22.94,0.939,0.01656,26.235,0.757,0.01627
2022/6/21 17:20,22.873,0.937,0.01647,26.212,0.757,0.01624
2022/6/21 17:30,22.807,0.935,0.01637,26.187,0.757,0.01621
2022/6/21 17:40,22.74,0.934,0.01627,26.159,0.757,0.01618
2022/6/21 17:50,22.673,0.932,0.01617,26.13,0.757,0.01615
2022/6/21 18:00,22.607,0.93,0.01607,26.099,0.756,0.01611
2022/6/21 18:10,22.54,0.934,0.01608,26.068,0.756,0.01608
2022/6/21 18:20,22.473,0.939,0.0161,26.037,0.756,0.01606
2022/6/21 18:30,22.407,0.944,0.01612,26.005,0.757,0.01603
2022/6/21 18:40,22.34,0.949,0.01614,25.972,0.757,0.016
2022/6/21 18:50,22.273,0.954,0.01617,25.938,0.757,0.01598
2022/6/21 19:00,22.207,0.959,0.01619,25.903,0.757,0.01595
2022/6/21 19:10,22.17,0.964,0.01623,25.869,0.758,0.01592
2022/6/21 19:20,22.137,0.969,0.01629,25.835,0.758,0.0159
2022/6/21 19:30,22.103,0.974,0.01634,25.8,0.758,0.01587
2022/6/21 19:40,22.07,0.979,0.01639,25.765,0.759,0.01584
2022/6/21 19:50,22.037,0.984,0.01644,25.729,0.759,0.01582
2022/6/21 20:00,22.003,0.989,0.01649,25.692,0.76,0.01579
2022/6/21 20:10,21.955,0.991,0.01648,25.654,0.76,0.01576
2022/6/21 20:20,21.905,0.993,0.01646,25.613,0.76,0.01572
2022/6/21 20:30,21.855,0.995,0.01643,25.571,0.76,0.01568
2022/6/21 20:40,21.805,0.996,0.01641,25.529,0.76,0.01565
2022/6/21 20:50,21.755,0.998,0.01639,25.485,0.76,0.01561
2022/6/21 21:00,21.705,1,0.01636,25.442,0.76,0.01557
2022/6/21 21:10,21.715,1,0.01638,25.4,0.761,0.01553
2022/6/21 21:20,21.732,1,0.01639,25.361,0.761,0.0155
2022/6/21 21:30,21.748,1,0.01641,25.321,0.761,0.01547
2022/6/21 21:40,21.765,1,0.01643,25.282,0.761,0.01543
2022/6/21 21:50,21.782,1,0.01644,25.244,0.761,0.0154
2022/6/21 22:00,21.798,1,0.01646,25.205,0.762,0.01537
2022/6/21 22:10,21.83,0.998,0.01647,25.168,0.762,0.01534
2022/6/21 22:20,21.863,0.997,0.01647,25.131,0.762,0.01531
2022/6/21 22:30,21.897,0.995,0.01648,25.094,0.762,0.01527
2022/6/21 22:40,21.93,0.993,0.01649,25.057,0.762,0.01524
2022/6/21 22:50,21.963,0.992,0.01649,25.021,0.762,0.01521
2022/6/21 23:00,21.997,0.99,0.0165,24.986,0.762,0.01518
2022/6/21 23:10,22.015,0.992,0.01654,24.951,0.763,0.01516
2022/6/21 23:20,22.032,0.993,0.01659,24.917,0.763,0.01513
2022/6/21 23:30,22.048,0.995,0.01663,24.885,0.763,0.01511
2022/6/21 23:40,22.065,0.997,0.01668,24.853,0.764,0.01509
2022/6/21 23:50,22.082,0.998,0.01672,24.822,0.764,0.01507
2022/6/22 0:00,22.098,1,0.01677,24.792,0.765,0.01505
2022/6/22 0:10,22.13,1,0.01681,24.763,0.765,0.01503
2022/6/22 0:20,22.163,1,0.01684,24.735,0.765,0.01501
2022/6/22 0:30,22.197,1,0.01688,24.709,0.766,0.01499
2022/6/22 0:40,22.23,1,0.01691,24.683,0.766,0.01497
2022/6/22 0:50,22.263,1,0.01695,24.658,0.766,0.01496
2022/6/22 1:00,22.297,1,0.01698,24.634,0.767,0.01494
2022/6/22 1:10,22.285,1,0.01697,24.608,0.767,0.01492
2022/6/22 1:20,22.268,1,0.01695,24.582,0.767,0.0149
2022/6/22 1:30,22.252,1,0.01694,24.556,0.767,0.01488
2022/6/22 1:40,22.235,1,0.01692,24.53,0.767,0.01486
2022/6/22 1:50,22.218,1,0.0169,24.504,0.768,0.01484
2022/6/22 2:00,22.202,1,0.01688,24.479,0.768,0.01482
2022/6/22 2:10,22.185,1,0.01686,24.455,0.768,0.01481
2022/6/22 2:20,22.168,1,0.01685,24.431,0.768,0.01479
2022/6/22 2:30,22.152,1,0.01683,24.407,0.768,0.01477
2022/6/22 2:40,22.135,1,0.01681,24.384,0.768,0.01475
2022/6/22 2:50,22.118,1,0.01679,24.361,0.769,0.01473
2022/6/22 3:00,22.102,1,0.01678,24.338,0.769,0.01472
2022/6/22 3:10,22.085,1,0.01676,24.316,0.769,0.0147
2022/6/22 3:20,22.068,1,0.01674,24.293,0.769,0.01468
2022/6/22 3:30,22.052,1,0.01672,24.271,0.769,0.01467
2022/6/22 3:40,22.035,1,0.01671,24.249,0.77,0.01465
2022/6/22 3:50,22.018,1,0.01669,24.227,0.77,0.01464
2022/6/22 4:00,22.002,1,0.01667,24.206,0.77,0.01462
2022/6/22 4:10,22.03,1,0.0167,24.186,0.77,0.01461
2022/6/22 4:20,22.063,1,0.01674,24.169,0.771,0.0146
2022/6/22 4:30,22.097,1,0.01677,24.152,0.771,0.01459
2022/6/22 4:40,22.13,1,0.01681,24.136,0.771,0.01458
2022/6/22 4:50,22.163,1,0.01684,24.12,0.771,0.01457
2022/6/22 5:00,22.197,1,0.01688,24.105,0.772,0.01457
2022/6/22 5:10,22.215,1,0.0169,24.09,0.772,0.01456
2022/6/22 5:20,22.232,1,0.01691,24.074,0.772,0.01455
2022/6/22 5:30,22.248,1,0.01693,24.059,0.773,0.01454
2022/6/22 5:40,22.265,1,0.01695,24.044,0.773,0.01453
2022/6/22 5:50,22.282,1,0.01697,24.029,0.773,0.01453
2022/6/22 6:00,22.298,1,0.01698,24.015,0.774,0.01452
2022/6/22 6:10,22.375,0.995,0.01699,24.003,0.774,0.01451
2022/6/22 6:20,22.458,0.99,0.01699,23.993,0.774,0.01451
2022/6/22 6:30,22.542,0.985,0.01699,23.983,0.774,0.0145
2022/6/22 6:40,22.625,0.98,0.01699,23.975,0.774,0.01449
2022/6/22 6:50,22.708,0.975,0.01699,23.967,0.774,0.01449
2022/6/22 7:00,22.792,0.97,0.01698,23.96,0.774,0.01448
2022/6/22 7:10,22.89,0.97,0.01708,23.957,0.775,0.01449
2022/6/22 7:20,22.99,0.97,0.01719,23.956,0.775,0.0145
2022/6/22 7:30,23.09,0.97,0.0173,23.958,0.776,0.01451
2022/6/22 7:40,23.19,0.97,0.0174,23.962,0.776,0.01452
2022/6/22 7:50,23.29,0.97,0.01751,23.969,0.777,0.01454
2022/6/22 8:00,23.39,0.97,0.01762,23.978,0.777,0.01456
2022/6/22 8:10,23.4,0.972,0.01766,23.984,0.778,0.01457
2022/6/22 8:20,23.4,0.973,0.01769,23.99,0.778,0.01458
2022/6/22 8:30,23.4,0.975,0.01772,23.996,0.778,0.0146
2022/6/22 8:40,23.4,0.976,0.01775,24.004,0.779,0.01461
2022/6/22 8:50,23.4,0.978,0.01778,24.013,0.779,0.01463
2022/6/22 9:00,23.4,0.98,0.01781,24.023,0.78,0.01464
2022/6/22 9:10,23.46,0.98,0.01788,24.037,0.78,0.01467
2022/6/22 9:20,23.527,0.98,0.01796,24.054,0.781,0.01469
2022/6/22 9:30,23.593,0.98,0.01803,24.073,0.781,0.01472
2022/6/22 9:40,23.66,0.98,0.01811,24.093,0.782,0.01474
2022/6/22 9:50,23.727,0.98,0.01818,24.115,0.782,0.01477
2022/6/22 10:00,23.793,0.98,0.01826,24.137,0.782,0.0148
2022/6/22 10:10,23.785,0.979,0.01822,24.156,0.783,0.01482
2022/6/22 10:20,23.768,0.977,0.01817,24.173,0.783,0.01484
2022/6/22 10:30,23.752,0.975,0.01812,24.188,0.783,0.01485
2022/6/22 10:40,23.735,0.974,0.01807,24.204,0.783,0.01487
2022/6/22 10:50,23.718,0.972,0.01802,24.219,0.783,0.01488
2022/6/22 11:00,23.702,0.97,0.01797,24.235,0.783,0.0149
2022/6/22 11:10,23.895,0.966,0.01809,24.26,0.783,0.01493
2022/6/22 11:20,24.112,0.961,0.01824,24.293,0.784,0.01496
2022/6/22 11:30,24.328,0.956,0.01839,24.33,0.784,0.01501
2022/6/22 11:40,24.545,0.951,0.01853,24.368,0.784,0.01505
2022/6/22 11:50,24.762,0.946,0.01868,24.409,0.785,0.0151
2022/6/22 12:00,24.978,0.941,0.01883,24.451,0.785,0.01514
2022/6/22 12:10,25.12,0.935,0.01889,24.491,0.786,0.01519
2022/6/22 12:20,25.253,0.93,0.01894,24.53,0.786,0.01523
2022/6/22 12:30,25.387,0.925,0.01898,24.569,0.786,0.01527
2022/6/22 12:40,25.52,0.92,0.01903,24.61,0.786,0.01531
2022/6/22 12:50,25.653,0.915,0.01908,24.652,0.786,0.01535
2022/6/22 13:00,25.787,0.91,0.01913,24.695,0.786,0.01539
2022/6/22 13:10,25.755,0.906,0.01899,24.732,0.786,0.01543
2022/6/22 13:20,25.705,0.901,0.01882,24.762,0.786,0.01545
2022/6/22 13:30,25.655,0.896,0.01866,24.792,0.785,0.01547
2022/6/22 13:40,25.605,0.891,0.0185,24.821,0.785,0.01548
2022/6/22 13:50,25.555,0.886,0.01833,24.849,0.784,0.0155
2022/6/22 14:00,25.505,0.881,0.01817,24.877,0.784,0.01552
2022/6/22 14:10,25.56,0.878,0.01819,24.911,0.784,0.01555
2022/6/22 14:20,25.627,0.877,0.01823,24.95,0.784,0.01559
2022/6/22 14:30,25.693,0.875,0.01826,24.991,0.784,0.01563
2022/6/22 14:40,25.76,0.873,0.0183,25.033,0.784,0.01567
2022/6/22 14:50,25.827,0.872,0.01834,25.076,0.784,0.01572
2022/6/22 15:00,25.893,0.87,0.01838,25.119,0.785,0.01576
2022/6/22 15:10,25.99,0.865,0.01838,25.163,0.785,0.01581
2022/6/22 15:20,26.09,0.86,0.01839,25.206,0.785,0.01585
2022/6/22 15:30,26.19,0.855,0.01839,25.249,0.785,0.01589
2022/6/22 15:40,26.29,0.85,0.01839,25.291,0.784,0.01592
2022/6/22 15:50,26.39,0.845,0.01839,25.332,0.784,0.01596
2022/6/22 16:00,26.49,0.84,0.01839,25.372,0.784,0.016
2022/6/22 16:10,26.335,0.844,0.01831,25.402,0.784,0.01603
2022/6/22 16:20,26.152,0.849,0.01821,25.425,0.784,0.01605
2022/6/22 16:30,25.968,0.854,0.01812,25.444,0.784,0.01607
2022/6/22 16:40,25.785,0.859,0.01803,25.462,0.784,0.01609
2022/6/22 16:50,25.602,0.864,0.01793,25.478,0.784,0.0161
2022/6/22 17:00,25.418,0.869,0.01784,25.492,0.784,0.01612
2022/6/22 17:10,25.385,0.871,0.01785,25.511,0.784,0.01614
2022/6/22 17:20,25.368,0.873,0.01786,25.533,0.785,0.01617
2022/6/22 17:30,25.352,0.875,0.01788,25.555,0.785,0.01619
2022/6/22 17:40,25.335,0.876,0.0179,25.576,0.785,0.01622
2022/6/22 17:50,25.318,0.878,0.01791,25.596,0.785,0.01624
2022/6/22 18:00,25.302,0.88,0.01793,25.614,0.785,0.01626
2022/6/22 18:10,25.3,0.885,0.01803,25.632,0.786,0.01629
2022/6/22 18:20,25.3,0.89,0.01813,25.65,0.786,0.01632
2022/6/22 18:30,25.3,0.894,0.01824,25.667,0.787,0.01634
2022/6/22 18:40,25.3,0.9,0.01834,25.683,0.787,0.01637
2022/6/22 18:50,25.3,0.904,0.01845,25.699,0.788,0.0164
2022/6/22 19:00,25.3,0.91,0.01855,25.713,0.788,0.01642
2022/6/22 19:10,25.21,0.912,0.01849,25.72,0.789,0.01643
2022/6/22 19:20,25.11,0.913,0.01841,25.721,0.789,0.01644
2022/6/22 19:30,25.01,0.915,0.01833,25.72,0.789,0.01644
2022/6/22 19:40,24.91,0.917,0.01826,25.716,0.789,0.01643
2022/6/22 19:50,24.81,0.918,0.01818,25.71,0.789,0.01643
2022/6/22 20:00,24.71,0.92,0.0181,25.703,0.789,0.01642
2022/6/22 20:10,24.7,0.92,0.01809,25.698,0.789,0.01642
2022/6/22 20:20,24.7,0.92,0.01809,25.694,0.789,0.01642
2022/6/22 20:30,24.7,0.92,0.01809,25.691,0.789,0.01642
2022/6/22 20:40,24.7,0.92,0.01809,25.687,0.789,0.01641
2022/6/22 20:50,24.7,0.92,0.01809,25.682,0.789,0.01641
2022/6/22 21:00,24.7,0.92,0.01809,25.677,0.789,0.01641
2022/6/22 21:10,24.655,0.921,0.01807,25.669,0.789,0.0164
2022/6/22 21:20,24.605,0.923,0.01805,25.659,0.79,0.0164
2022/6/22 21:30,24.555,0.925,0.01803,25.648,0.79,0.01639
2022/6/22 21:40,24.505,0.926,0.01801,25.637,0.79,0.01638
2022/6/22 21:50,24.455,0.928,0.01798,25.624,0.79,0.01637
2022/6/22 22:00,24.405,0.93,0.01796,25.611,0.79,0.01636
2022/6/22 22:10,24.385,0.929,0.01791,25.598,0.79,0.01635
2022/6/22 22:20,24.368,0.927,0.01786,25.585,0.79,0.01634
2022/6/22 22:30,24.352,0.925,0.01781,25.571,0.79,0.01632
2022/6/22 22:40,24.335,0.924,0.01776,25.557,0.79,0.01631
2022/6/22 22:50,24.318,0.922,0.01771,25.542,0.79,0.01629
2022/6/22 23:00,24.302,0.92,0.01766,25.526,0.79,0.01627
