temp,rh,miu,miu,pv,phi,dphi,crow,lam,dw,dp,ldml,ldmg,ldtg,
20,0.1803,-231962.9014,2.32E+05,421.6863071,0.027351752,4.04E-08,2.65E+06,1.395731134,3.41E-31,4.00E-12,3.48E-29,6.23E-15,5.72E-11,
20,0.1804,-231887.8236,2.32E+05,421.9201875,0.027354787,4.04E-08,2.65E+06,1.395741755,3.41E-31,4.00E-12,3.48E-29,6.24E-15,5.72E-11,
20,0.1805,-231812.7875,2.32E+05,422.1540679,0.027357821,4.04E-08,2.65E+06,1.395752375,3.42E-31,4.00E-12,3.48E-29,6.24E-15,5.72E-11,
20,0.1806,-231737.7929,2.32E+05,422.3879482,0.027360856,4.05E-08,2.65E+06,1.395762995,3.42E-31,4.00E-12,3.49E-29,6.24E-15,5.72E-11,
20,0.1807,-231662.8398,2.32E+05,422.6218286,0.02736389,4.05E-08,2.65E+06,1.395773614,3.42E-31,4.00E-12,3.49E-29,6.24E-15,5.72E-11,
20,0.1808,-231587.9282,2.32E+05,422.855709,0.027366923,4.05E-08,2.65E+06,1.395784232,3.43E-31,4.00E-12,3.50E-29,6.24E-15,5.72E-11,
20,0.1809,-231513.058,2.32E+05,423.0895893,0.027369957,4.05E-08,2.65E+06,1.395794849,3.43E-31,3.99E-12,3.50E-29,6.24E-15,5.73E-11,
20,0.181,-231438.2292,2.31E+05,423.3234697,0.02737299,4.05E-08,2.65E+06,1.395805466,3.44E-31,3.99E-12,3.50E-29,6.24E-15,5.73E-11,
20,0.1811,-231363.4417,2.31E+05,423.5573501,0.027376024,4.06E-08,2.65E+06,1.395816082,3.44E-31,3.99E-12,3.51E-29,6.24E-15,5.73E-11,
20,0.1812,-231288.6955,2.31E+05,423.7912305,0.027379057,4.06E-08,2.65E+06,1.395826698,3.44E-31,3.99E-12,3.51E-29,6.24E-15,5.73E-11,
20,0.1813,-231213.9906,2.31E+05,424.0251108,0.027382089,4.06E-08,2.65E+06,1.395837313,3.45E-31,3.99E-12,3.51E-29,6.24E-15,5.73E-11,
20,0.1814,-231139.3268,2.31E+05,424.2589912,0.027385122,4.06E-08,2.65E+06,1.395847927,3.45E-31,3.98E-12,3.52E-29,6.24E-15,5.73E-11,
20,0.1815,-231064.7042,2.31E+05,424.4928716,0.027388154,4.06E-08,2.65E+06,1.39585854,3.45E-31,3.98E-12,3.52E-29,6.24E-15,5.73E-11,
20,0.1816,-230990.1227,2.31E+05,424.7267519,0.027391186,4.07E-08,2.65E+06,1.395869153,3.46E-31,3.98E-12,3.53E-29,6.24E-15,5.73E-11,
20,0.1817,-230915.5823,2.31E+05,424.9606323,0.027394218,4.07E-08,2.65E+06,1.395879765,3.46E-31,3.98E-12,3.53E-29,6.25E-15,5.73E-11,
20,0.1818,-230841.0828,2.31E+05,425.1945127,0.02739725,4.07E-08,2.65E+06,1.395890376,3.46E-31,3.98E-12,3.53E-29,6.25E-15,5.73E-11,
20,0.1819,-230766.6243,2.31E+05,425.428393,0.027400282,4.07E-08,2.65E+06,1.395900986,3.47E-31,3.98E-12,3.54E-29,6.25E-15,5.73E-11,
20,0.182,-230692.2068,2.31E+05,425.6622734,0.027403313,4.07E-08,2.65E+06,1.395911596,3.47E-31,3.97E-12,3.54E-29,6.25E-15,5.73E-11,
20,0.1821,-230617.8301,2.31E+05,425.8961538,0.027406344,4.08E-08,2.65E+06,1.395922206,3.48E-31,3.97E-12,3.54E-29,6.25E-15,5.73E-11,
20,0.1822,-230543.4943,2.31E+05,426.1300342,0.027409375,4.08E-08,2.65E+06,1.395932814,3.48E-31,3.97E-12,3.55E-29,6.25E-15,5.73E-11,
20,0.1823,-230469.1992,2.30E+05,426.3639145,0.027412406,4.08E-08,2.65E+06,1.395943422,3.48E-31,3.97E-12,3.55E-29,6.25E-15,5.73E-11,
20,0.1824,-230394.9449,2.30E+05,426.5977949,0.027415437,4.08E-08,2.65E+06,1.395954029,3.49E-31,3.97E-12,3.56E-29,6.25E-15,5.73E-11,
20,0.1825,-230320.7313,2.30E+05,426.8316753,0.027418467,4.08E-08,2.65E+06,1.395964636,3.49E-31,3.97E-12,3.56E-29,6.25E-15,5.73E-11,
20,0.1826,-230246.5584,2.30E+05,427.0655556,0.027421498,4.09E-08,2.65E+06,1.395975242,3.49E-31,3.96E-12,3.56E-29,6.25E-15,5.73E-11,
20,0.1827,-230172.426,2.30E+05,427.299436,0.027424528,4.09E-08,2.65E+06,1.395985847,3.50E-31,3.96E-12,3.57E-29,6.25E-15,5.74E-11,
20,0.1828,-230098.3342,2.30E+05,427.5333164,0.027427558,4.09E-08,2.65E+06,1.395996451,3.50E-31,3.96E-12,3.57E-29,6.25E-15,5.74E-11,
20,0.1829,-230024.283,2.30E+05,427.7671967,0.027430587,4.09E-08,2.65E+06,1.396007055,3.51E-31,3.96E-12,3.57E-29,6.25E-15,5.74E-11,
20,0.183,-229950.2722,2.30E+05,428.0010771,0.027433617,4.09E-08,2.65E+06,1.396017659,3.51E-31,3.96E-12,3.58E-29,6.26E-15,5.74E-11,
20,0.1831,-229876.3018,2.30E+05,428.2349575,0.027436646,4.10E-08,2.65E+06,1.396028261,3.51E-31,3.96E-12,3.58E-29,6.26E-15,5.74E-11,
20,0.1832,-229802.3719,2.30E+05,428.4688379,0.027439675,4.10E-08,2.65E+06,1.396038863,3.52E-31,3.95E-12,3.59E-29,6.26E-15,5.74E-11,
20,0.1833,-229728.4822,2.30E+05,428.7027182,0.027442704,4.10E-08,2.65E+06,1.396049464,3.52E-31,3.95E-12,3.59E-29,6.26E-15,5.74E-11,
20,0.1834,-229654.6329,2.30E+05,428.9365986,0.027445733,4.10E-08,2.65E+06,1.396060065,3.52E-31,3.95E-12,3.59E-29,6.26E-15,5.74E-11,
20,0.1835,-229580.8239,2.30E+05,429.170479,0.027448761,4.10E-08,2.65E+06,1.396070665,3.53E-31,3.95E-12,3.60E-29,6.26E-15,5.74E-11,
20,0.1836,-229507.055,2.30E+05,429.4043593,0.02745179,4.11E-08,2.65E+06,1.396081264,3.53E-31,3.95E-12,3.60E-29,6.26E-15,5.74E-11,
20,0.1837,-229433.3263,2.29E+05,429.6382397,0.027454818,4.11E-08,2.65E+06,1.396091863,3.53E-31,3.95E-12,3.60E-29,6.26E-15,5.74E-11,
20,0.1838,-229359.6378,2.29E+05,429.8721201,0.027457846,4.11E-08,2.65E+06,1.396102461,3.54E-31,3.94E-12,3.61E-29,6.26E-15,5.74E-11,
20,0.1839,-229285.9893,2.29E+05,430.1060004,0.027460874,4.11E-08,2.65E+06,1.396113058,3.54E-31,3.94E-12,3.61E-29,6.26E-15,5.74E-11,
20,0.184,-229212.3808,2.29E+05,430.3398808,0.027463901,4.11E-08,2.65E+06,1.396123655,3.55E-31,3.94E-12,3.62E-29,6.26E-15,5.74E-11,
20,0.1841,-229138.8124,2.29E+05,430.5737612,0.027466929,4.12E-08,2.65E+06,1.396134251,3.55E-31,3.94E-12,3.62E-29,6.26E-15,5.74E-11,
20,0.1842,-229065.2839,2.29E+05,430.8076416,0.027469956,4.12E-08,2.65E+06,1.396144847,3.55E-31,3.94E-12,3.62E-29,6.26E-15,5.74E-11,
20,0.1843,-228991.7953,2.29E+05,431.0415219,0.027472983,4.12E-08,2.65E+06,1.396155442,3.56E-31,3.94E-12,3.63E-29,6.26E-15,5.74E-11,
20,0.1844,-228918.3466,2.29E+05,431.2754023,0.02747601,4.12E-08,2.65E+06,1.396166036,3.56E-31,3.93E-12,3.63E-29,6.27E-15,5.74E-11,
20,0.1845,-228844.9377,2.29E+05,431.5092827,0.027479037,4.12E-08,2.65E+06,1.396176629,3.57E-31,3.93E-12,3.64E-29,6.27E-15,5.74E-11,
20,0.1846,-228771.5685,2.29E+05,431.743163,0.027482064,4.13E-08,2.65E+06,1.396187222,3.57E-31,3.93E-12,3.64E-29,6.27E-15,5.75E-11,
20,0.1847,-228698.2391,2.29E+05,431.9770434,0.02748509,4.13E-08,2.65E+06,1.396197815,3.57E-31,3.93E-12,3.64E-29,6.27E-15,5.75E-11,
20,0.1848,-228624.9494,2.29E+05,432.2109238,0.027488116,4.13E-08,2.65E+06,1.396208406,3.58E-31,3.93E-12,3.65E-29,6.27E-15,5.75E-11,
20,0.1849,-228551.6994,2.29E+05,432.4448041,0.027491142,4.13E-08,2.65E+06,1.396218998,3.58E-31,3.93E-12,3.65E-29,6.27E-15,5.75E-11,
20,0.185,-228478.4889,2.28E+05,432.6786845,0.027494168,4.13E-08,2.65E+06,1.396229588,3.58E-31,3.92E-12,3.65E-29,6.27E-15,5.75E-11,
20,0.1851,-228405.318,2.28E+05,432.9125649,0.027497194,4.14E-08,2.65E+06,1.396240178,3.59E-31,3.92E-12,3.66E-29,6.27E-15,5.75E-11,
20,0.1852,-228332.1867,2.28E+05,433.1464453,0.027500219,4.14E-08,2.65E+06,1.396250767,3.59E-31,3.92E-12,3.66E-29,6.27E-15,5.75E-11,
20,0.1853,-228259.0948,2.28E+05,433.3803256,0.027503245,4.14E-08,2.65E+06,1.396261356,3.60E-31,3.92E-12,3.67E-29,6.27E-15,5.75E-11,
20,0.1854,-228186.0423,2.28E+05,433.614206,0.02750627,4.14E-08,2.65E+06,1.396271944,3.60E-31,3.92E-12,3.67E-29,6.27E-15,5.75E-11,
20,0.1855,-228113.0292,2.28E+05,433.8480864,0.027509295,4.14E-08,2.65E+06,1.396282531,3.60E-31,3.92E-12,3.67E-29,6.27E-15,5.75E-11,
20,0.1856,-228040.0555,2.28E+05,434.0819667,0.02751232,4.15E-08,2.65E+06,1.396293118,3.61E-31,3.91E-12,3.68E-29,6.27E-15,5.75E-11,
20,0.1857,-227967.1211,2.28E+05,434.3158471,0.027515344,4.15E-08,2.65E+06,1.396303705,3.61E-31,3.91E-12,3.68E-29,6.28E-15,5.75E-11,
20,0.1858,-227894.226,2.28E+05,434.5497275,0.027518369,4.15E-08,2.65E+06,1.39631429,3.61E-31,3.91E-12,3.69E-29,6.28E-15,5.75E-11,
20,0.1859,-227821.37,2.28E+05,434.7836078,0.027521393,4.15E-08,2.65E+06,1.396324875,3.62E-31,3.91E-12,3.69E-29,6.28E-15,5.75E-11,
20,0.186,-227748.5533,2.28E+05,435.0174882,0.027524417,4.15E-08,2.65E+06,1.39633546,3.62E-31,3.91E-12,3.69E-29,6.28E-15,5.75E-11,
20,0.1861,-227675.7757,2.28E+05,435.2513686,0.027527441,4.16E-08,2.65E+06,1.396346044,3.63E-31,3.91E-12,3.70E-29,6.28E-15,5.75E-11,
20,0.1862,-227603.0372,2.28E+05,435.485249,0.027530465,4.16E-08,2.65E+06,1.396356627,3.63E-31,3.90E-12,3.70E-29,6.28E-15,5.75E-11,
20,0.1863,-227530.3377,2.28E+05,435.7191293,0.027533488,4.16E-08,2.65E+06,1.39636721,3.63E-31,3.90E-12,3.71E-29,6.28E-15,5.75E-11,
20,0.1864,-227457.6773,2.27E+05,435.9530097,0.027536512,4.16E-08,2.65E+06,1.396377792,3.64E-31,3.90E-12,3.71E-29,6.28E-15,5.75E-11,
20,0.1865,-227385.0558,2.27E+05,436.1868901,0.027539535,4.16E-08,2.65E+06,1.396388373,3.64E-31,3.90E-12,3.71E-29,6.28E-15,5.76E-11,
20,0.1866,-227312.4733,2.27E+05,436.4207704,0.027542558,4.17E-08,2.65E+06,1.396398954,3.65E-31,3.90E-12,3.72E-29,6.28E-15,5.76E-11,
20,0.1867,-227239.9296,2.27E+05,436.6546508,0.027545581,4.17E-08,2.65E+06,1.396409535,3.65E-31,3.90E-12,3.72E-29,6.28E-15,5.76E-11,
20,0.1868,-227167.4248,2.27E+05,436.8885312,0.027548604,4.17E-08,2.65E+06,1.396420114,3.65E-31,3.89E-12,3.72E-29,6.28E-15,5.76E-11,
20,0.1869,-227094.9588,2.27E+05,437.1224115,0.027551627,4.17E-08,2.65E+06,1.396430694,3.66E-31,3.89E-12,3.73E-29,6.28E-15,5.76E-11,
20,0.187,-227022.5316,2.27E+05,437.3562919,0.027554649,4.17E-08,2.65E+06,1.396441272,3.66E-31,3.89E-12,3.73E-29,6.29E-15,5.76E-11,
20,0.1871,-226950.143,2.27E+05,437.5901723,0.027557671,4.18E-08,2.65E+06,1.39645185,3.66E-31,3.89E-12,3.74E-29,6.29E-15,5.76E-11,
20,0.1872,-226877.7932,2.27E+05,437.8240527,0.027560694,4.18E-08,2.65E+06,1.396462428,3.67E-31,3.89E-12,3.74E-29,6.29E-15,5.76E-11,
20,0.1873,-226805.482,2.27E+05,438.057933,0.027563716,4.18E-08,2.65E+06,1.396473005,3.67E-31,3.89E-12,3.74E-29,6.29E-15,5.76E-11,
20,0.1874,-226733.2094,2.27E+05,438.2918134,0.027566737,4.18E-08,2.65E+06,1.396483581,3.68E-31,3.89E-12,3.75E-29,6.29E-15,5.76E-11,
20,0.1875,-226660.9753,2.27E+05,438.5256938,0.027569759,4.18E-08,2.65E+06,1.396494157,3.68E-31,3.88E-12,3.75E-29,6.29E-15,5.76E-11,
20,0.1876,-226588.7798,2.27E+05,438.7595741,0.027572781,4.19E-08,2.65E+06,1.396504732,3.68E-31,3.88E-12,3.76E-29,6.29E-15,5.76E-11,
20,0.1877,-226516.6227,2.27E+05,438.9934545,0.027575802,4.19E-08,2.65E+06,1.396515307,3.69E-31,3.88E-12,3.76E-29,6.29E-15,5.76E-11,
20,0.1878,-226444.5041,2.26E+05,439.2273349,0.027578823,4.19E-08,2.65E+06,1.396525881,3.69E-31,3.88E-12,3.76E-29,6.29E-15,5.76E-11,
20,0.1879,-226372.4239,2.26E+05,439.4612152,0.027581844,4.19E-08,2.65E+06,1.396536454,3.70E-31,3.88E-12,3.77E-29,6.29E-15,5.76E-11,
20,0.188,-226300.382,2.26E+05,439.6950956,0.027584865,4.19E-08,2.65E+06,1.396547027,3.70E-31,3.88E-12,3.77E-29,6.29E-15,5.76E-11,
20,0.1881,-226228.3784,2.26E+05,439.928976,0.027587886,4.20E-08,2.65E+06,1.3965576,3.70E-31,3.87E-12,3.78E-29,6.29E-15,5.76E-11,
20,0.1882,-226156.4131,2.26E+05,440.1628564,0.027590906,4.20E-08,2.65E+06,1.396568172,3.71E-31,3.87E-12,3.78E-29,6.29E-15,5.76E-11,
20,0.1883,-226084.486,2.26E+05,440.3967367,0.027593927,4.20E-08,2.65E+06,1.396578743,3.71E-31,3.87E-12,3.78E-29,6.29E-15,5.77E-11,
20,0.1884,-226012.5971,2.26E+05,440.6306171,0.027596947,4.20E-08,2.65E+06,1.396589314,3.72E-31,3.87E-12,3.79E-29,6.30E-15,5.77E-11,
20,0.1885,-225940.7464,2.26E+05,440.8644975,0.027599967,4.20E-08,2.65E+06,1.396599884,3.72E-31,3.87E-12,3.79E-29,6.30E-15,5.77E-11,
20,0.1886,-225868.9337,2.26E+05,441.0983778,0.027602987,4.21E-08,2.65E+06,1.396610454,3.72E-31,3.87E-12,3.80E-29,6.30E-15,5.77E-11,
20,0.1887,-225797.1592,2.26E+05,441.3322582,0.027606007,4.21E-08,2.65E+06,1.396621023,3.73E-31,3.86E-12,3.80E-29,6.30E-15,5.77E-11,
20,0.1888,-225725.4226,2.26E+05,441.5661386,0.027609026,4.21E-08,2.65E+06,1.396631592,3.73E-31,3.86E-12,3.80E-29,6.30E-15,5.77E-11,
20,0.1889,-225653.724,2.26E+05,441.8000189,0.027612046,4.21E-08,2.65E+06,1.39664216,3.73E-31,3.86E-12,3.81E-29,6.30E-15,5.77E-11,
20,0.189,-225582.0634,2.26E+05,442.0338993,0.027615065,4.21E-08,2.65E+06,1.396652728,3.74E-31,3.86E-12,3.81E-29,6.30E-15,5.77E-11,
20,0.1891,-225510.4407,2.26E+05,442.2677797,0.027618084,4.22E-08,2.65E+06,1.396663295,3.74E-31,3.86E-12,3.82E-29,6.30E-15,5.77E-11,
20,0.1892,-225438.8559,2.25E+05,442.5016601,0.027621103,4.22E-08,2.65E+06,1.396673861,3.75E-31,3.86E-12,3.82E-29,6.30E-15,5.77E-11,
20,0.1893,-225367.3089,2.25E+05,442.7355404,0.027624122,4.22E-08,2.65E+06,1.396684427,3.75E-31,3.85E-12,3.82E-29,6.30E-15,5.77E-11,
20,0.1894,-225295.7996,2.25E+05,442.9694208,0.027627141,4.22E-08,2.65E+06,1.396694993,3.75E-31,3.85E-12,3.83E-29,6.30E-15,5.77E-11,
20,0.1895,-225224.3281,2.25E+05,443.2033012,0.027630159,4.22E-08,2.65E+06,1.396705558,3.76E-31,3.85E-12,3.83E-29,6.30E-15,5.77E-11,
20,0.1896,-225152.8944,2.25E+05,443.4371815,0.027633178,4.23E-08,2.65E+06,1.396716122,3.76E-31,3.85E-12,3.84E-29,6.30E-15,5.77E-11,
20,0.1897,-225081.4983,2.25E+05,443.6710619,0.027636196,4.23E-08,2.65E+06,1.396726686,3.77E-31,3.85E-12,3.84E-29,6.31E-15,5.77E-11,
20,0.1898,-225010.1398,2.25E+05,443.9049423,0.027639214,4.23E-08,2.65E+06,1.39673725,3.77E-31,3.85E-12,3.84E-29,6.31E-15,5.77E-11,
20,0.1899,-224938.8189,2.25E+05,444.1388226,0.027642232,4.23E-08,2.65E+06,1.396747813,3.77E-31,3.85E-12,3.85E-29,6.31E-15,5.77E-11,
20,0.19,-224867.5355,2.25E+05,444.372703,0.02764525,4.23E-08,2.65E+06,1.396758375,3.78E-31,3.84E-12,3.85E-29,6.31E-15,5.77E-11,
20,0.1901,-224796.2897,2.25E+05,444.6065834,0.027648268,4.24E-08,2.65E+06,1.396768937,3.78E-31,3.84E-12,3.86E-29,6.31E-15,5.77E-11,
20,0.1902,-224725.0813,2.25E+05,444.8404638,0.027651285,4.24E-08,2.65E+06,1.396779498,3.79E-31,3.84E-12,3.86E-29,6.31E-15,5.78E-11,
20,0.1903,-224653.9103,2.25E+05,445.0743441,0.027654303,4.24E-08,2.65E+06,1.396790059,3.79E-31,3.84E-12,3.87E-29,6.31E-15,5.78E-11,
20,0.1904,-224582.7768,2.25E+05,445.3082245,0.02765732,4.24E-08,2.65E+06,1.39680062,3.79E-31,3.84E-12,3.87E-29,6.31E-15,5.78E-11,
20,0.1905,-224511.6806,2.25E+05,445.5421049,0.027660337,4.24E-08,2.65E+06,1.396811179,3.80E-31,3.84E-12,3.87E-29,6.31E-15,5.78E-11,
20,0.1906,-224440.6217,2.24E+05,445.7759852,0.027663354,4.25E-08,2.65E+06,1.396821739,3.80E-31,3.83E-12,3.88E-29,6.31E-15,5.78E-11,
20,0.1907,-224369.6,2.24E+05,446.0098656,0.027666371,4.25E-08,2.65E+06,1.396832298,3.81E-31,3.83E-12,3.88E-29,6.31E-15,5.78E-11,
20,0.1908,-224298.6156,2.24E+05,446.243746,0.027669387,4.25E-08,2.65E+06,1.396842856,3.81E-31,3.83E-12,3.89E-29,6.31E-15,5.78E-11,
20,0.1909,-224227.6684,2.24E+05,446.4776263,0.027672404,4.25E-08,2.65E+06,1.396853414,3.81E-31,3.83E-12,3.89E-29,6.31E-15,5.78E-11,
20,0.191,-224156.7584,2.24E+05,446.7115067,0.02767542,4.25E-08,2.65E+06,1.396863971,3.82E-31,3.83E-12,3.89E-29,6.32E-15,5.78E-11,
20,0.1911,-224085.8855,2.24E+05,446.9453871,0.027678437,4.26E-08,2.65E+06,1.396874528,3.82E-31,3.83E-12,3.90E-29,6.32E-15,5.78E-11,
20,0.1912,-224015.0496,2.24E+05,447.1792675,0.027681453,4.26E-08,2.65E+06,1.396885085,3.83E-31,3.83E-12,3.90E-29,6.32E-15,5.78E-11,
20,0.1913,-223944.2508,2.24E+05,447.4131478,0.027684469,4.26E-08,2.65E+06,1.396895641,3.83E-31,3.82E-12,3.91E-29,6.32E-15,5.78E-11,
20,0.1914,-223873.489,2.24E+05,447.6470282,0.027687485,4.26E-08,2.65E+06,1.396906196,3.83E-31,3.82E-12,3.91E-29,6.32E-15,5.78E-11,
20,0.1915,-223802.7641,2.24E+05,447.8809086,0.0276905,4.27E-08,2.65E+06,1.396916751,3.84E-31,3.82E-12,3.91E-29,6.32E-15,5.78E-11,
20,0.1916,-223732.0762,2.24E+05,448.1147889,0.027693516,4.27E-08,2.65E+06,1.396927306,3.84E-31,3.82E-12,3.92E-29,6.32E-15,5.78E-11,
20,0.1917,-223661.4252,2.24E+05,448.3486693,0.027696531,4.27E-08,2.65E+06,1.39693786,3.85E-31,3.82E-12,3.92E-29,6.32E-15,5.78E-11,
20,0.1918,-223590.811,2.24E+05,448.5825497,0.027699547,4.27E-08,2.65E+06,1.396948413,3.85E-31,3.82E-12,3.93E-29,6.32E-15,5.78E-11,
20,0.1919,-223520.2336,2.24E+05,448.81643,0.027702562,4.27E-08,2.65E+06,1.396958966,3.86E-31,3.81E-12,3.93E-29,6.32E-15,5.78E-11,
20,0.192,-223449.6929,2.23E+05,449.0503104,0.027705577,4.28E-08,2.65E+06,1.396969519,3.86E-31,3.81E-12,3.94E-29,6.32E-15,5.78E-11,
20,0.1921,-223379.189,2.23E+05,449.2841908,0.027708592,4.28E-08,2.65E+06,1.396980071,3.86E-31,3.81E-12,3.94E-29,6.32E-15,5.79E-11,
20,0.1922,-223308.7218,2.23E+05,449.5180712,0.027711606,4.28E-08,2.65E+06,1.396990623,3.87E-31,3.81E-12,3.94E-29,6.32E-15,5.79E-11,
20,0.1923,-223238.2913,2.23E+05,449.7519515,0.027714621,4.28E-08,2.65E+06,1.397001174,3.87E-31,3.81E-12,3.95E-29,6.32E-15,5.79E-11,
20,0.1924,-223167.8974,2.23E+05,449.9858319,0.027717636,4.28E-08,2.65E+06,1.397011725,3.88E-31,3.81E-12,3.95E-29,6.33E-15,5.79E-11,
20,0.1925,-223097.54,2.23E+05,450.2197123,0.02772065,4.29E-08,2.65E+06,1.397022275,3.88E-31,3.81E-12,3.96E-29,6.33E-15,5.79E-11,
20,0.1926,-223027.2192,2.23E+05,450.4535926,0.027723664,4.29E-08,2.65E+06,1.397032825,3.88E-31,3.80E-12,3.96E-29,6.33E-15,5.79E-11,
20,0.1927,-222956.9349,2.23E+05,450.687473,0.027726678,4.29E-08,2.65E+06,1.397043374,3.89E-31,3.80E-12,3.96E-29,6.33E-15,5.79E-11,
20,0.1928,-222886.687,2.23E+05,450.9213534,0.027729692,4.29E-08,2.65E+06,1.397053923,3.89E-31,3.80E-12,3.97E-29,6.33E-15,5.79E-11,
20,0.1929,-222816.4756,2.23E+05,451.1552337,0.027732706,4.29E-08,2.65E+06,1.397064471,3.90E-31,3.80E-12,3.97E-29,6.33E-15,5.79E-11,
20,0.193,-222746.3006,2.23E+05,451.3891141,0.02773572,4.30E-08,2.65E+06,1.397075019,3.90E-31,3.80E-12,3.98E-29,6.33E-15,5.79E-11,
20,0.1931,-222676.1619,2.23E+05,451.6229945,0.027738733,4.30E-08,2.65E+06,1.397085567,3.90E-31,3.80E-12,3.98E-29,6.33E-15,5.79E-11,
20,0.1932,-222606.0595,2.23E+05,451.8568749,0.027741747,4.30E-08,2.65E+06,1.397096114,3.91E-31,3.79E-12,3.99E-29,6.33E-15,5.79E-11,
20,0.1933,-222535.9934,2.23E+05,452.0907552,0.02774476,4.30E-08,2.65E+06,1.397106661,3.91E-31,3.79E-12,3.99E-29,6.33E-15,5.79E-11,
20,0.1934,-222465.9636,2.22E+05,452.3246356,0.027747773,4.30E-08,2.65E+06,1.397117207,3.92E-31,3.79E-12,3.99E-29,6.33E-15,5.79E-11,
20,0.1935,-222395.9699,2.22E+05,452.558516,0.027750786,4.31E-08,2.65E+06,1.397127753,3.92E-31,3.79E-12,4.00E-29,6.33E-15,5.79E-11,
20,0.1936,-222326.0124,2.22E+05,452.7923963,0.027753799,4.31E-08,2.65E+06,1.397138298,3.92E-31,3.79E-12,4.00E-29,6.33E-15,5.79E-11,
20,0.1937,-222256.091,2.22E+05,453.0262767,0.027756812,4.31E-08,2.65E+06,1.397148843,3.93E-31,3.79E-12,4.01E-29,6.34E-15,5.79E-11,
20,0.1938,-222186.2058,2.22E+05,453.2601571,0.027759825,4.31E-08,2.65E+06,1.397159387,3.93E-31,3.79E-12,4.01E-29,6.34E-15,5.79E-11,
20,0.1939,-222116.3565,2.22E+05,453.4940374,0.027762838,4.31E-08,2.65E+06,1.397169931,3.94E-31,3.78E-12,4.01E-29,6.34E-15,5.79E-11,
20,0.194,-222046.5433,2.22E+05,453.7279178,0.02776585,4.32E-08,2.65E+06,1.397180475,3.94E-31,3.78E-12,4.02E-29,6.34E-15,5.80E-11,
20,0.1941,-221976.7661,2.22E+05,453.9617982,0.027768862,4.32E-08,2.65E+06,1.397191018,3.95E-31,3.78E-12,4.02E-29,6.34E-15,5.80E-11,
20,0.1942,-221907.0248,2.22E+05,454.1956786,0.027771875,4.32E-08,2.65E+06,1.397201561,3.95E-31,3.78E-12,4.03E-29,6.34E-15,5.80E-11,
20,0.1943,-221837.3194,2.22E+05,454.4295589,0.027774887,4.32E-08,2.65E+06,1.397212103,3.95E-31,3.78E-12,4.03E-29,6.34E-15,5.80E-11,
20,0.1944,-221767.6499,2.22E+05,454.6634393,0.027777899,4.32E-08,2.65E+06,1.397222645,3.96E-31,3.78E-12,4.04E-29,6.34E-15,5.80E-11,
20,0.1945,-221698.0161,2.22E+05,454.8973197,0.02778091,4.33E-08,2.65E+06,1.397233187,3.96E-31,3.77E-12,4.04E-29,6.34E-15,5.80E-11,
20,0.1946,-221628.4182,2.22E+05,455.1312,0.027783922,4.33E-08,2.65E+06,1.397243728,3.97E-31,3.77E-12,4.04E-29,6.34E-15,5.80E-11,
20,0.1947,-221558.8561,2.22E+05,455.3650804,0.027786934,4.33E-08,2.65E+06,1.397254268,3.97E-31,3.77E-12,4.05E-29,6.34E-15,5.80E-11,
20,0.1948,-221489.3297,2.21E+05,455.5989608,0.027789945,4.33E-08,2.65E+06,1.397264809,3.97E-31,3.77E-12,4.05E-29,6.34E-15,5.80E-11,
20,0.1949,-221419.8389,2.21E+05,455.8328411,0.027792957,4.33E-08,2.65E+06,1.397275348,3.98E-31,3.77E-12,4.06E-29,6.34E-15,5.80E-11,
20,0.195,-221350.3838,2.21E+05,456.0667215,0.027795968,4.34E-08,2.65E+06,1.397285888,3.98E-31,3.77E-12,4.06E-29,6.34E-15,5.80E-11,
20,0.1951,-221280.9643,2.21E+05,456.3006019,0.027798979,4.34E-08,2.65E+06,1.397296427,3.99E-31,3.77E-12,4.07E-29,6.35E-15,5.80E-11,
20,0.1952,-221211.5804,2.21E+05,456.5344823,0.02780199,4.34E-08,2.65E+06,1.397306965,3.99E-31,3.76E-12,4.07E-29,6.35E-15,5.80E-11,
20,0.1953,-221142.232,2.21E+05,456.7683626,0.027805001,4.34E-08,2.65E+06,1.397317503,4.00E-31,3.76E-12,4.07E-29,6.35E-15,5.80E-11,
20,0.1954,-221072.9191,2.21E+05,457.002243,0.027808012,4.34E-08,2.65E+06,1.397328041,4.00E-31,3.76E-12,4.08E-29,6.35E-15,5.80E-11,
20,0.1955,-221003.6417,2.21E+05,457.2361234,0.027811022,4.35E-08,2.65E+06,1.397338579,4.00E-31,3.76E-12,4.08E-29,6.35E-15,5.80E-11,
20,0.1956,-220934.3997,2.21E+05,457.4700037,0.027814033,4.35E-08,2.65E+06,1.397349115,4.01E-31,3.76E-12,4.09E-29,6.35E-15,5.80E-11,
20,0.1957,-220865.1931,2.21E+05,457.7038841,0.027817043,4.35E-08,2.65E+06,1.397359652,4.01E-31,3.76E-12,4.09E-29,6.35E-15,5.80E-11,
20,0.1958,-220796.0218,2.21E+05,457.9377645,0.027820054,4.35E-08,2.65E+06,1.397370188,4.02E-31,3.76E-12,4.10E-29,6.35E-15,5.80E-11,
20,0.1959,-220726.8859,2.21E+05,458.1716448,0.027823064,4.36E-08,2.65E+06,1.397380724,4.02E-31,3.75E-12,4.10E-29,6.35E-15,5.81E-11,
