temp,rh,miu,pv,phi,dphi,crow,lam,dw,dp,ldml,ldmg,ldtg,Å[miu
20,0.7489,-39151.67379,1751.530091,0.10578706,8.29E-07,1.57E+06,1.149112339,2.32E-17,4.17E-09,2.37E-15,2.70E-11,2.30E-07,3.92E+04
20,0.749,-39133.59478,1751.763971,0.105802049,8.29E-07,1.57E+06,1.149163057,2.33E-17,4.17E-09,2.37E-15,2.70E-11,2.30E-07,3.91E+04
20,0.7491,-39115.51818,1751.997852,0.105817043,8.30E-07,1.57E+06,1.149213785,2.33E-17,4.17E-09,2.38E-15,2.70E-11,2.30E-07,3.91E+04
20,0.7492,-39097.444,1752.231732,0.105832041,8.30E-07,1.57E+06,1.149264524,2.34E-17,4.17E-09,2.39E-15,2.70E-11,2.30E-07,3.91E+04
20,0.7493,-39079.37223,1752.465612,0.105847044,8.30E-07,1.57E+06,1.149315274,2.35E-17,4.17E-09,2.39E-15,2.70E-11,2.30E-07,3.91E+04
20,0.7494,-39061.30288,1752.699493,0.105862053,8.31E-07,1.57E+06,1.149366034,2.35E-17,4.17E-09,2.40E-15,2.70E-11,2.30E-07,3.91E+04
20,0.7495,-39043.23593,1752.933373,0.105877066,8.31E-07,1.57E+06,1.149416804,2.36E-17,4.17E-09,2.41E-15,2.70E-11,2.30E-07,3.90E+04
20,0.7496,-39025.1714,1753.167254,0.105892084,8.32E-07,1.57E+06,1.149467585,2.37E-17,4.17E-09,2.41E-15,2.70E-11,2.30E-07,3.90E+04
20,0.7497,-39007.10927,1753.401134,0.105907107,8.32E-07,1.57E+06,1.149518377,2.37E-17,4.17E-09,2.42E-15,2.70E-11,2.30E-07,3.90E+04
20,0.7498,-38989.04955,1753.635014,0.105922135,8.32E-07,1.57E+06,1.149569179,2.38E-17,4.17E-09,2.43E-15,2.70E-11,2.30E-07,3.90E+04
20,0.7499,-38970.99224,1753.868895,0.105937168,8.33E-07,1.57E+06,1.149619991,2.38E-17,4.17E-09,2.43E-15,2.70E-11,2.30E-07,3.90E+04
20,0.75,-38952.93734,1754.102775,0.105952205,8.33E-07,1.57E+06,1.149670814,2.39E-17,4.17E-09,2.44E-15,2.70E-11,2.30E-07,3.90E+04
20,0.7501,-38934.88485,1754.336655,0.105967248,8.33E-07,1.57E+06,1.149721648,2.40E-17,4.17E-09,2.44E-15,2.70E-11,2.30E-07,3.89E+04
20,0.7502,-38916.83476,1754.570536,0.105982296,8.34E-07,1.57E+06,1.149772493,2.40E-17,4.17E-09,2.45E-15,2.70E-11,2.30E-07,3.89E+04
20,0.7503,-38898.78708,1754.804416,0.105997348,8.34E-07,1.57E+06,1.149823347,2.41E-17,4.17E-09,2.46E-15,2.70E-11,2.30E-07,3.89E+04
20,0.7504,-38880.74181,1755.038297,0.106012406,8.35E-07,1.57E+06,1.149874213,2.42E-17,4.17E-09,2.46E-15,2.70E-11,2.30E-07,3.89E+04
20,0.7505,-38862.69893,1755.272177,0.106027469,8.35E-07,1.57E+06,1.149925089,2.42E-17,4.17E-09,2.47E-15,2.70E-11,2.30E-07,3.89E+04
20,0.7506,-38844.65847,1755.506057,0.106042536,8.35E-07,1.57E+06,1.149975976,2.43E-17,4.17E-09,2.48E-15,2.70E-11,2.30E-07,3.88E+04
20,0.7507,-38826.6204,1755.739938,0.106057608,8.36E-07,1.57E+06,1.150026873,2.44E-17,4.17E-09,2.48E-15,2.70E-11,2.30E-07,3.88E+04
20,0.7508,-38808.58474,1755.973818,0.106072686,8.36E-07,1.57E+06,1.150077781,2.44E-17,4.17E-09,2.49E-15,2.70E-11,2.30E-07,3.88E+04
20,0.7509,-38790.55148,1756.207698,0.106087768,8.37E-07,1.57E+06,1.1501287,2.45E-17,4.17E-09,2.50E-15,2.70E-11,2.30E-07,3.88E+04
20,0.751,-38772.52062,1756.441579,0.106102856,8.37E-07,1.57E+06,1.150179629,2.46E-17,4.17E-09,2.50E-15,2.70E-11,2.30E-07,3.88E+04
20,0.7511,-38754.49217,1756.675459,0.106117948,8.37E-07,1.57E+06,1.150230569,2.46E-17,4.17E-09,2.51E-15,2.70E-11,2.30E-07,3.88E+04
20,0.7512,-38736.46611,1756.909339,0.106133045,8.38E-07,1.57E+06,1.150281519,2.47E-17,4.17E-09,2.52E-15,2.70E-11,2.30E-07,3.87E+04
20,0.7513,-38718.44245,1757.14322,0.106148148,8.38E-07,1.57E+06,1.150332481,2.48E-17,4.17E-09,2.52E-15,2.70E-11,2.30E-07,3.87E+04
20,0.7514,-38700.42119,1757.3771,0.106163255,8.38E-07,1.57E+06,1.150383453,2.48E-17,4.17E-09,2.53E-15,2.70E-11,2.30E-07,3.87E+04
20,0.7515,-38682.40233,1757.610981,0.106178367,8.39E-07,1.57E+06,1.150434435,2.49E-17,4.17E-09,2.54E-15,2.71E-11,2.30E-07,3.87E+04
20,0.7516,-38664.38587,1757.844861,0.106193484,8.39E-07,1.57E+06,1.150485429,2.50E-17,4.17E-09,2.54E-15,2.71E-11,2.30E-07,3.87E+04
20,0.7517,-38646.3718,1758.078741,0.106208607,8.40E-07,1.57E+06,1.150536433,2.50E-17,4.17E-09,2.55E-15,2.71E-11,2.31E-07,3.86E+04
20,0.7518,-38628.36013,1758.312622,0.106223734,8.40E-07,1.57E+06,1.150587447,2.51E-17,4.17E-09,2.56E-15,2.71E-11,2.31E-07,3.86E+04
20,0.7519,-38610.35086,1758.546502,0.106238866,8.40E-07,1.57E+06,1.150638473,2.52E-17,4.17E-09,2.56E-15,2.71E-11,2.31E-07,3.86E+04
20,0.752,-38592.34398,1758.780382,0.106254004,8.41E-07,1.57E+06,1.150689509,2.52E-17,4.17E-09,2.57E-15,2.71E-11,2.31E-07,3.86E+04
20,0.7521,-38574.33949,1759.014263,0.106269146,8.41E-07,1.57E+06,1.150740556,2.53E-17,4.17E-09,2.58E-15,2.71E-11,2.31E-07,3.86E+04
20,0.7522,-38556.3374,1759.248143,0.106284294,8.42E-07,1.57E+06,1.150791614,2.54E-17,4.17E-09,2.59E-15,2.71E-11,2.31E-07,3.86E+04
20,0.7523,-38538.33771,1759.482024,0.106299446,8.42E-07,1.57E+06,1.150842683,2.54E-17,4.17E-09,2.59E-15,2.71E-11,2.31E-07,3.85E+04
20,0.7524,-38520.3404,1759.715904,0.106314603,8.42E-07,1.57E+06,1.150893762,2.55E-17,4.17E-09,2.60E-15,2.71E-11,2.31E-07,3.85E+04
20,0.7525,-38502.34549,1759.949784,0.106329766,8.43E-07,1.57E+06,1.150944852,2.56E-17,4.17E-09,2.61E-15,2.71E-11,2.31E-07,3.85E+04
20,0.7526,-38484.35296,1760.183665,0.106344933,8.43E-07,1.57E+06,1.150995953,2.56E-17,4.17E-09,2.61E-15,2.71E-11,2.31E-07,3.85E+04
20,0.7527,-38466.36283,1760.417545,0.106360106,8.44E-07,1.57E+06,1.151047065,2.57E-17,4.17E-09,2.62E-15,2.71E-11,2.31E-07,3.85E+04
20,0.7528,-38448.37509,1760.651425,0.106375284,8.44E-07,1.57E+06,1.151098187,2.58E-17,4.17E-09,2.63E-15,2.71E-11,2.31E-07,3.84E+04
20,0.7529,-38430.38974,1760.885306,0.106390466,8.44E-07,1.57E+06,1.15114932,2.58E-17,4.17E-09,2.63E-15,2.71E-11,2.31E-07,3.84E+04
20,0.753,-38412.40677,1761.119186,0.106405654,8.45E-07,1.57E+06,1.151200465,2.59E-17,4.17E-09,2.64E-15,2.71E-11,2.31E-07,3.84E+04
20,0.7531,-38394.4262,1761.353067,0.106420847,8.45E-07,1.57E+06,1.15125162,2.60E-17,4.17E-09,2.65E-15,2.71E-11,2.31E-07,3.84E+04
20,0.7532,-38376.44801,1761.586947,0.106436045,8.46E-07,1.57E+06,1.151302785,2.60E-17,4.16E-09,2.66E-15,2.71E-11,2.31E-07,3.84E+04
20,0.7533,-38358.47221,1761.820827,0.106451248,8.46E-07,1.57E+06,1.151353962,2.61E-17,4.16E-09,2.66E-15,2.71E-11,2.31E-07,3.84E+04
20,0.7534,-38340.49879,1762.054708,0.106466456,8.46E-07,1.57E+06,1.15140515,2.62E-17,4.16E-09,2.67E-15,2.71E-11,2.31E-07,3.83E+04
20,0.7535,-38322.52776,1762.288588,0.106481669,8.47E-07,1.57E+06,1.151456348,2.63E-17,4.16E-09,2.68E-15,2.71E-11,2.31E-07,3.83E+04
20,0.7536,-38304.55912,1762.522468,0.106496887,8.47E-07,1.57E+06,1.151507557,2.63E-17,4.16E-09,2.68E-15,2.71E-11,2.31E-07,3.83E+04
20,0.7537,-38286.59285,1762.756349,0.106512111,8.48E-07,1.57E+06,1.151558778,2.64E-17,4.16E-09,2.69E-15,2.71E-11,2.31E-07,3.83E+04
20,0.7538,-38268.62898,1762.990229,0.106527339,8.48E-07,1.57E+06,1.151610009,2.65E-17,4.16E-09,2.70E-15,2.71E-11,2.31E-07,3.83E+04
20,0.7539,-38250.66748,1763.224109,0.106542573,8.48E-07,1.57E+06,1.151661251,2.65E-17,4.16E-09,2.71E-15,2.71E-11,2.31E-07,3.83E+04
20,0.754,-38232.70837,1763.45799,0.106557811,8.49E-07,1.57E+06,1.151712504,2.66E-17,4.16E-09,2.71E-15,2.71E-11,2.31E-07,3.82E+04
20,0.7541,-38214.75164,1763.69187,0.106573055,8.49E-07,1.57E+06,1.151763768,2.67E-17,4.16E-09,2.72E-15,2.71E-11,2.31E-07,3.82E+04
20,0.7542,-38196.79729,1763.925751,0.106588304,8.50E-07,1.57E+06,1.151815043,2.67E-17,4.16E-09,2.73E-15,2.71E-11,2.31E-07,3.82E+04
20,0.7543,-38178.84532,1764.159631,0.106603558,8.50E-07,1.57E+06,1.151866328,2.68E-17,4.16E-09,2.73E-15,2.71E-11,2.31E-07,3.82E+04
20,0.7544,-38160.89573,1764.393511,0.106618817,8.50E-07,1.57E+06,1.151917625,2.69E-17,4.16E-09,2.74E-15,2.71E-11,2.31E-07,3.82E+04
20,0.7545,-38142.94852,1764.627392,0.106634081,8.51E-07,1.57E+06,1.151968933,2.70E-17,4.16E-09,2.75E-15,2.71E-11,2.31E-07,3.81E+04
20,0.7546,-38125.00369,1764.861272,0.10664935,8.51E-07,1.57E+06,1.152020252,2.70E-17,4.16E-09,2.76E-15,2.71E-11,2.31E-07,3.81E+04
20,0.7547,-38107.06123,1765.095152,0.106664625,8.52E-07,1.57E+06,1.152071581,2.71E-17,4.16E-09,2.76E-15,2.71E-11,2.31E-07,3.81E+04
20,0.7548,-38089.12116,1765.329033,0.106679904,8.52E-07,1.57E+06,1.152122922,2.72E-17,4.16E-09,2.77E-15,2.71E-11,2.31E-07,3.81E+04
20,0.7549,-38071.18346,1765.562913,0.106695189,8.52E-07,1.57E+06,1.152174274,2.73E-17,4.16E-09,2.78E-15,2.71E-11,2.31E-07,3.81E+04
20,0.755,-38053.24813,1765.796794,0.106710479,8.53E-07,1.57E+06,1.152225636,2.73E-17,4.16E-09,2.79E-15,2.71E-11,2.31E-07,3.81E+04
20,0.7551,-38035.31519,1766.030674,0.106725774,8.53E-07,1.57E+06,1.15227701,2.74E-17,4.16E-09,2.79E-15,2.71E-11,2.31E-07,3.80E+04
20,0.7552,-38017.38461,1766.264554,0.106741074,8.54E-07,1.57E+06,1.152328395,2.75E-17,4.16E-09,2.80E-15,2.71E-11,2.31E-07,3.80E+04
20,0.7553,-37999.45641,1766.498435,0.10675638,8.54E-07,1.57E+06,1.152379791,2.75E-17,4.16E-09,2.81E-15,2.71E-11,2.31E-07,3.80E+04
20,0.7554,-37981.53059,1766.732315,0.10677169,8.54E-07,1.57E+06,1.152431198,2.76E-17,4.16E-09,2.82E-15,2.71E-11,2.31E-07,3.80E+04
20,0.7555,-37963.60713,1766.966195,0.106787006,8.55E-07,1.57E+06,1.152482616,2.77E-17,4.16E-09,2.82E-15,2.71E-11,2.31E-07,3.80E+04
20,0.7556,-37945.68605,1767.200076,0.106802327,8.55E-07,1.57E+06,1.152534045,2.78E-17,4.16E-09,2.83E-15,2.71E-11,2.31E-07,3.79E+04
20,0.7557,-37927.76734,1767.433956,0.106817653,8.56E-07,1.57E+06,1.152585485,2.78E-17,4.16E-09,2.84E-15,2.72E-11,2.31E-07,3.79E+04
20,0.7558,-37909.851,1767.667837,0.106832984,8.56E-07,1.57E+06,1.152636936,2.79E-17,4.16E-09,2.85E-15,2.72E-11,2.31E-07,3.79E+04
20,0.7559,-37891.93704,1767.901717,0.106848321,8.56E-07,1.57E+06,1.152688398,2.80E-17,4.16E-09,2.85E-15,2.72E-11,2.31E-07,3.79E+04
20,0.756,-37874.02544,1768.135597,0.106863662,8.57E-07,1.57E+06,1.152739872,2.81E-17,4.16E-09,2.86E-15,2.72E-11,2.31E-07,3.79E+04
20,0.7561,-37856.11621,1768.369478,0.106879009,8.57E-07,1.57E+06,1.152791356,2.81E-17,4.16E-09,2.87E-15,2.72E-11,2.31E-07,3.79E+04
20,0.7562,-37838.20935,1768.603358,0.106894361,8.58E-07,1.57E+06,1.152842852,2.82E-17,4.16E-09,2.88E-15,2.72E-11,2.31E-07,3.78E+04
20,0.7563,-37820.30485,1768.837238,0.106909719,8.58E-07,1.57E+06,1.152894359,2.83E-17,4.16E-09,2.89E-15,2.72E-11,2.31E-07,3.78E+04
20,0.7564,-37802.40273,1769.071119,0.106925081,8.58E-07,1.57E+06,1.152945877,2.84E-17,4.16E-09,2.89E-15,2.72E-11,2.31E-07,3.78E+04
20,0.7565,-37784.50297,1769.304999,0.106940449,8.59E-07,1.57E+06,1.152997406,2.85E-17,4.16E-09,2.90E-15,2.72E-11,2.31E-07,3.78E+04
20,0.7566,-37766.60558,1769.538879,0.106955822,8.59E-07,1.57E+06,1.153048946,2.85E-17,4.16E-09,2.91E-15,2.72E-11,2.31E-07,3.78E+04
20,0.7567,-37748.71055,1769.77276,0.1069712,8.60E-07,1.57E+06,1.153100497,2.86E-17,4.16E-09,2.92E-15,2.72E-11,2.31E-07,3.77E+04
20,0.7568,-37730.81788,1770.00664,0.106986583,8.60E-07,1.57E+06,1.15315206,2.87E-17,4.16E-09,2.92E-15,2.72E-11,2.31E-07,3.77E+04
20,0.7569,-37712.92759,1770.240521,0.107001972,8.60E-07,1.57E+06,1.153203634,2.88E-17,4.16E-09,2.93E-15,2.72E-11,2.31E-07,3.77E+04
20,0.757,-37695.03965,1770.474401,0.107017366,8.61E-07,1.57E+06,1.153255219,2.88E-17,4.16E-09,2.94E-15,2.72E-11,2.31E-07,3.77E+04
20,0.7571,-37677.15408,1770.708281,0.107032765,8.61E-07,1.57E+06,1.153306815,2.89E-17,4.16E-09,2.95E-15,2.72E-11,2.31E-07,3.77E+04
20,0.7572,-37659.27087,1770.942162,0.107048169,8.62E-07,1.57E+06,1.153358423,2.90E-17,4.16E-09,2.96E-15,2.72E-11,2.32E-07,3.77E+04
20,0.7573,-37641.39002,1771.176042,0.107063579,8.62E-07,1.57E+06,1.153410041,2.91E-17,4.16E-09,2.96E-15,2.72E-11,2.32E-07,3.76E+04
20,0.7574,-37623.51153,1771.409922,0.107078993,8.62E-07,1.57E+06,1.153461671,2.91E-17,4.16E-09,2.97E-15,2.72E-11,2.32E-07,3.76E+04
20,0.7575,-37605.6354,1771.643803,0.107094413,8.63E-07,1.57E+06,1.153513312,2.92E-17,4.16E-09,2.98E-15,2.72E-11,2.32E-07,3.76E+04
20,0.7576,-37587.76164,1771.877683,0.107109839,8.63E-07,1.57E+06,1.153564965,2.93E-17,4.16E-09,2.99E-15,2.72E-11,2.32E-07,3.76E+04
20,0.7577,-37569.89023,1772.111564,0.107125269,8.64E-07,1.57E+06,1.153616629,2.94E-17,4.16E-09,3.00E-15,2.72E-11,2.32E-07,3.76E+04
20,0.7578,-37552.02118,1772.345444,0.107140705,8.64E-07,1.57E+06,1.153668304,2.95E-17,4.16E-09,3.00E-15,2.72E-11,2.32E-07,3.76E+04
20,0.7579,-37534.15448,1772.579324,0.107156147,8.64E-07,1.57E+06,1.15371999,2.95E-17,4.16E-09,3.01E-15,2.72E-11,2.32E-07,3.75E+04
20,0.758,-37516.29015,1772.813205,0.107171593,8.65E-07,1.57E+06,1.153771688,2.96E-17,4.16E-09,3.02E-15,2.72E-11,2.32E-07,3.75E+04
20,0.7581,-37498.42817,1773.047085,0.107187045,8.65E-07,1.57E+06,1.153823397,2.97E-17,4.16E-09,3.03E-15,2.72E-11,2.32E-07,3.75E+04
20,0.7582,-37480.56855,1773.280965,0.107202502,8.66E-07,1.57E+06,1.153875117,2.98E-17,4.16E-09,3.04E-15,2.72E-11,2.32E-07,3.75E+04
20,0.7583,-37462.71128,1773.514846,0.107217964,8.66E-07,1.57E+06,1.153926848,2.99E-17,4.16E-09,3.05E-15,2.72E-11,2.32E-07,3.75E+04
20,0.7584,-37444.85637,1773.748726,0.107233432,8.67E-07,1.57E+06,1.153978591,2.99E-17,4.16E-09,3.05E-15,2.72E-11,2.32E-07,3.74E+04
20,0.7585,-37427.00381,1773.982607,0.107248905,8.67E-07,1.57E+06,1.154030346,3.00E-17,4.15E-09,3.06E-15,2.72E-11,2.32E-07,3.74E+04
20,0.7586,-37409.15361,1774.216487,0.107264383,8.67E-07,1.58E+06,1.154082111,3.01E-17,4.15E-09,3.07E-15,2.72E-11,2.32E-07,3.74E+04
20,0.7587,-37391.30575,1774.450367,0.107279867,8.68E-07,1.58E+06,1.154133888,3.02E-17,4.15E-09,3.08E-15,2.72E-11,2.32E-07,3.74E+04
20,0.7588,-37373.46025,1774.684248,0.107295356,8.68E-07,1.58E+06,1.154185677,3.03E-17,4.15E-09,3.09E-15,2.72E-11,2.32E-07,3.74E+04
20,0.7589,-37355.61711,1774.918128,0.10731085,8.69E-07,1.58E+06,1.154237476,3.04E-17,4.15E-09,3.10E-15,2.72E-11,2.32E-07,3.74E+04
20,0.759,-37337.77631,1775.152008,0.107326349,8.69E-07,1.58E+06,1.154289288,3.04E-17,4.15E-09,3.10E-15,2.72E-11,2.32E-07,3.73E+04
20,0.7591,-37319.93786,1775.385889,0.107341854,8.69E-07,1.58E+06,1.15434111,3.05E-17,4.15E-09,3.11E-15,2.72E-11,2.32E-07,3.73E+04
20,0.7592,-37302.10177,1775.619769,0.107357365,8.70E-07,1.58E+06,1.154392944,3.06E-17,4.15E-09,3.12E-15,2.72E-11,2.32E-07,3.73E+04
20,0.7593,-37284.26802,1775.853649,0.10737288,8.70E-07,1.58E+06,1.15444479,3.07E-17,4.15E-09,3.13E-15,2.72E-11,2.32E-07,3.73E+04
20,0.7594,-37266.43662,1776.08753,0.107388401,8.71E-07,1.58E+06,1.154496646,3.08E-17,4.15E-09,3.14E-15,2.72E-11,2.32E-07,3.73E+04
20,0.7595,-37248.60757,1776.32141,0.107403927,8.71E-07,1.58E+06,1.154548515,3.08E-17,4.15E-09,3.15E-15,2.72E-11,2.32E-07,3.72E+04
20,0.7596,-37230.78086,1776.555291,0.107419459,8.71E-07,1.58E+06,1.154600395,3.09E-17,4.15E-09,3.15E-15,2.72E-11,2.32E-07,3.72E+04
20,0.7597,-37212.95651,1776.789171,0.107434996,8.72E-07,1.58E+06,1.154652286,3.10E-17,4.15E-09,3.16E-15,2.72E-11,2.32E-07,3.72E+04
20,0.7598,-37195.1345,1777.023051,0.107450538,8.72E-07,1.58E+06,1.154704189,3.11E-17,4.15E-09,3.17E-15,2.72E-11,2.32E-07,3.72E+04
20,0.7599,-37177.31483,1777.256932,0.107466086,8.73E-07,1.58E+06,1.154756103,3.12E-17,4.15E-09,3.18E-15,2.72E-11,2.32E-07,3.72E+04
20,0.76,-37159.49751,1777.490812,0.107481639,8.73E-07,1.58E+06,1.154808028,3.13E-17,4.15E-09,3.19E-15,2.73E-11,2.32E-07,3.72E+04
20,0.7601,-37141.68253,1777.724692,0.107497198,8.74E-07,1.58E+06,1.154859966,3.14E-17,4.15E-09,3.20E-15,2.73E-11,2.32E-07,3.71E+04
20,0.7602,-37123.8699,1777.958573,0.107512762,8.74E-07,1.58E+06,1.154911914,3.14E-17,4.15E-09,3.21E-15,2.73E-11,2.32E-07,3.71E+04
20,0.7603,-37106.05961,1778.192453,0.107528331,8.74E-07,1.58E+06,1.154963875,3.15E-17,4.15E-09,3.21E-15,2.73E-11,2.32E-07,3.71E+04
20,0.7604,-37088.25166,1778.426334,0.107543906,8.75E-07,1.58E+06,1.155015846,3.16E-17,4.15E-09,3.22E-15,2.73E-11,2.32E-07,3.71E+04
20,0.7605,-37070.44606,1778.660214,0.107559486,8.75E-07,1.58E+06,1.15506783,3.17E-17,4.15E-09,3.23E-15,2.73E-11,2.32E-07,3.71E+04
20,0.7606,-37052.64279,1778.894094,0.107575071,8.76E-07,1.58E+06,1.155119825,3.18E-17,4.15E-09,3.24E-15,2.73E-11,2.32E-07,3.71E+04
20,0.7607,-37034.84187,1779.127975,0.107590662,8.76E-07,1.58E+06,1.155171831,3.19E-17,4.15E-09,3.25E-15,2.73E-11,2.32E-07,3.70E+04
20,0.7608,-37017.04329,1779.361855,0.107606258,8.76E-07,1.58E+06,1.155223849,3.20E-17,4.15E-09,3.26E-15,2.73E-11,2.32E-07,3.70E+04
20,0.7609,-36999.24704,1779.595735,0.10762186,8.77E-07,1.58E+06,1.155275879,3.20E-17,4.15E-09,3.27E-15,2.73E-11,2.32E-07,3.70E+04
20,0.761,-36981.45314,1779.829616,0.107637467,8.77E-07,1.58E+06,1.15532792,3.21E-17,4.15E-09,3.28E-15,2.73E-11,2.32E-07,3.70E+04
20,0.7611,-36963.66157,1780.063496,0.10765308,8.78E-07,1.58E+06,1.155379973,3.22E-17,4.15E-09,3.29E-15,2.73E-11,2.32E-07,3.70E+04
20,0.7612,-36945.87234,1780.297376,0.107668698,8.78E-07,1.58E+06,1.155432037,3.23E-17,4.15E-09,3.29E-15,2.73E-11,2.32E-07,3.69E+04
20,0.7613,-36928.08544,1780.531257,0.107684321,8.79E-07,1.58E+06,1.155484113,3.24E-17,4.15E-09,3.30E-15,2.73E-11,2.32E-07,3.69E+04
20,0.7614,-36910.30089,1780.765137,0.10769995,8.79E-07,1.58E+06,1.155536201,3.25E-17,4.15E-09,3.31E-15,2.73E-11,2.32E-07,3.69E+04
20,0.7615,-36892.51866,1780.999018,0.107715585,8.79E-07,1.58E+06,1.1555883,3.26E-17,4.15E-09,3.32E-15,2.73E-11,2.32E-07,3.69E+04
20,0.7616,-36874.73878,1781.232898,0.107731225,8.80E-07,1.58E+06,1.155640411,3.27E-17,4.15E-09,3.33E-15,2.73E-11,2.32E-07,3.69E+04
20,0.7617,-36856.96123,1781.466778,0.10774687,8.80E-07,1.58E+06,1.155692534,3.27E-17,4.15E-09,3.34E-15,2.73E-11,2.32E-07,3.69E+04
20,0.7618,-36839.18601,1781.700659,0.107762521,8.81E-07,1.58E+06,1.155744669,3.28E-17,4.15E-09,3.35E-15,2.73E-11,2.32E-07,3.68E+04
20,0.7619,-36821.41312,1781.934539,0.107778177,8.81E-07,1.58E+06,1.155796815,3.29E-17,4.15E-09,3.36E-15,2.73E-11,2.32E-07,3.68E+04
20,0.762,-36803.64257,1782.168419,0.107793838,8.82E-07,1.58E+06,1.155848972,3.30E-17,4.15E-09,3.37E-15,2.73E-11,2.32E-07,3.68E+04
20,0.7621,-36785.87435,1782.4023,0.107809506,8.82E-07,1.58E+06,1.155901142,3.31E-17,4.15E-09,3.38E-15,2.73E-11,2.32E-07,3.68E+04
20,0.7622,-36768.10846,1782.63618,0.107825178,8.82E-07,1.58E+06,1.155953323,3.32E-17,4.15E-09,3.38E-15,2.73E-11,2.32E-07,3.68E+04
20,0.7623,-36750.3449,1782.870061,0.107840856,8.83E-07,1.58E+06,1.156005516,3.33E-17,4.15E-09,3.39E-15,2.73E-11,2.32E-07,3.68E+04
20,0.7624,-36732.58367,1783.103941,0.10785654,8.83E-07,1.58E+06,1.156057721,3.34E-17,4.15E-09,3.40E-15,2.73E-11,2.32E-07,3.67E+04
20,0.7625,-36714.82477,1783.337821,0.107872229,8.84E-07,1.58E+06,1.156109937,3.35E-17,4.15E-09,3.41E-15,2.73E-11,2.32E-07,3.67E+04
20,0.7626,-36697.0682,1783.571702,0.107887924,8.84E-07,1.58E+06,1.156162165,3.36E-17,4.15E-09,3.42E-15,2.73E-11,2.32E-07,3.67E+04
20,0.7627,-36679.31396,1783.805582,0.107903624,8.85E-07,1.58E+06,1.156214405,3.36E-17,4.15E-09,3.43E-15,2.73E-11,2.33E-07,3.67E+04
20,0.7628,-36661.56204,1784.039462,0.107919329,8.85E-07,1.58E+06,1.156266657,3.37E-17,4.15E-09,3.44E-15,2.73E-11,2.33E-07,3.67E+04
20,0.7629,-36643.81246,1784.273343,0.107935041,8.85E-07,1.58E+06,1.15631892,3.38E-17,4.15E-09,3.45E-15,2.73E-11,2.33E-07,3.66E+04
20,0.763,-36626.06519,1784.507223,0.107950757,8.86E-07,1.58E+06,1.156371195,3.39E-17,4.15E-09,3.46E-15,2.73E-11,2.33E-07,3.66E+04
20,0.7631,-36608.32026,1784.741104,0.107966479,8.86E-07,1.58E+06,1.156423482,3.40E-17,4.15E-09,3.47E-15,2.73E-11,2.33E-07,3.66E+04
20,0.7632,-36590.57765,1784.974984,0.107982207,8.87E-07,1.58E+06,1.156475781,3.41E-17,4.15E-09,3.48E-15,2.73E-11,2.33E-07,3.66E+04
20,0.7633,-36572.83736,1785.208864,0.10799794,8.87E-07,1.58E+06,1.156528092,3.42E-17,4.15E-09,3.49E-15,2.73E-11,2.33E-07,3.66E+04
20,0.7634,-36555.0994,1785.442745,0.108013679,8.88E-07,1.58E+06,1.156580415,3.43E-17,4.15E-09,3.50E-15,2.73E-11,2.33E-07,3.66E+04
20,0.7635,-36537.36376,1785.676625,0.108029424,8.88E-07,1.58E+06,1.156632749,3.44E-17,4.15E-09,3.51E-15,2.73E-11,2.33E-07,3.65E+04
20,0.7636,-36519.63045,1785.910505,0.108045174,8.88E-07,1.58E+06,1.156685095,3.45E-17,4.14E-09,3.52E-15,2.73E-11,2.33E-07,3.65E+04
20,0.7637,-36501.89946,1786.144386,0.108060929,8.89E-07,1.58E+06,1.156737454,3.46E-17,4.14E-09,3.53E-15,2.73E-11,2.33E-07,3.65E+04
20,0.7638,-36484.17079,1786.378266,0.10807669,8.89E-07,1.58E+06,1.156789824,3.47E-17,4.14E-09,3.54E-15,2.73E-11,2.33E-07,3.65E+04
20,0.7639,-36466.44443,1786.612146,0.108092457,8.90E-07,1.58E+06,1.156842206,3.48E-17,4.14E-09,3.54E-15,2.73E-11,2.33E-07,3.65E+04
20,0.764,-36448.7204,1786.846027,0.108108229,8.90E-07,1.58E+06,1.156894599,3.49E-17,4.14E-09,3.55E-15,2.73E-11,2.33E-07,3.64E+04
20,0.7641,-36430.99869,1787.079907,0.108124007,8.91E-07,1.58E+06,1.156947005,3.50E-17,4.14E-09,3.56E-15,2.73E-11,2.33E-07,3.64E+04
20,0.7642,-36413.2793,1787.313788,0.10813979,8.91E-07,1.58E+06,1.156999423,3.50E-17,4.14E-09,3.57E-15,2.73E-11,2.33E-07,3.64E+04
20,0.7643,-36395.56223,1787.547668,0.108155579,8.91E-07,1.58E+06,1.157051852,3.51E-17,4.14E-09,3.58E-15,2.74E-11,2.33E-07,3.64E+04
20,0.7644,-36377.84748,1787.781548,0.108171373,8.92E-07,1.58E+06,1.157104294,3.52E-17,4.14E-09,3.59E-15,2.74E-11,2.33E-07,3.64E+04
20,0.7645,-36360.13504,1788.015429,0.108187173,8.92E-07,1.58E+06,1.157156747,3.53E-17,4.14E-09,3.60E-15,2.74E-11,2.33E-07,3.64E+04
20,0.7646,-36342.42492,1788.249309,0.108202979,8.93E-07,1.58E+06,1.157209213,3.54E-17,4.14E-09,3.61E-15,2.74E-11,2.33E-07,3.63E+04
