,climate,climate,climate,climate,wall1,wall1,wall1,wall1,wall2,wall2,wall2,wall2,wall3,wall3,wall3,wall3,wall4,wall4,wall4,wall4,wall5,wall5,wall5,wall5,wall6,wall6,wall6,wall6,indoor,indoor,indoor,indoor,
 ,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,
2022/04/26 06:30,19.993,0.825,0.01207,Error,19.965,0.738,0.01076,0.07404,19.86,0.549,0.00791,0.04907,19.923,0.548,0.00793,0.04894,20.027,0.548,0.00798,0.04894,20.135,0.55,0.00807,0.04917,20.275,0.75,0.01115,0.07613,20.073,0.816,0.012,Error,
2022/04/26 06:40,20.06,0.827,0.01214,Error,20.061,0.74,0.01085,0.07424,19.904,0.549,0.00794,0.04907,19.936,0.548,0.00793,0.04894,20.03,0.548,0.00798,0.04894,20.145,0.55,0.00808,0.04917,20.306,0.751,0.01119,0.07626,20.135,0.818,0.01207,Error,
2022/04/26 06:50,20.127,0.828,0.01222,Error,20.16,0.741,0.01093,0.07443,19.954,0.549,0.00796,0.04907,19.954,0.548,0.00794,0.04894,20.037,0.548,0.00798,0.04894,20.159,0.55,0.00808,0.04917,20.338,0.752,0.01122,0.0764,20.197,0.82,0.01214,Error,
2022/04/26 07:00,20.193,0.83,0.0123,Error,20.262,0.742,0.01102,0.07462,20.008,0.549,0.00799,0.04907,19.976,0.548,0.00795,0.04894,20.049,0.548,0.00799,0.04894,20.176,0.55,0.00809,0.04917,20.373,0.753,0.01126,0.07654,20.259,0.821,0.01222,Error,
2022/04/26 07:10,20.29,0.829,0.01235,Error,20.358,0.743,0.0111,0.07481,20.065,0.549,0.00802,0.04907,20.004,0.548,0.00797,0.04894,20.064,0.548,0.008,0.04894,20.196,0.55,0.0081,0.04917,20.41,0.753,0.0113,0.07669,20.344,0.821,0.01227,Error,
2022/04/26 07:20,20.39,0.827,0.0124,Error,20.448,0.744,0.01118,0.075,20.124,0.549,0.00805,0.04907,20.035,0.548,0.00798,0.04894,20.084,0.548,0.00801,0.04894,20.219,0.55,0.00812,0.04917,20.449,0.754,0.01134,0.07683,20.433,0.819,0.01232,Error,
2022/04/26 07:30,20.49,0.825,0.01246,Error,20.533,0.745,0.01126,0.07518,20.184,0.549,0.00808,0.04907,20.07,0.548,0.008,0.04894,20.107,0.548,0.00802,0.04894,20.246,0.55,0.00813,0.04918,20.491,0.755,0.01138,0.07698,20.523,0.818,0.01238,Error,
2022/04/26 07:40,20.59,0.824,0.01251,Error,20.612,0.746,0.01133,0.07536,20.244,0.549,0.00811,0.04908,20.108,0.548,0.00802,0.04894,20.133,0.548,0.00803,0.04894,20.275,0.551,0.00814,0.04918,20.534,0.756,0.01142,0.07713,20.614,0.817,0.01243,Error,
2022/04/26 07:50,20.69,0.822,0.01256,Error,20.682,0.747,0.0114,0.07554,20.303,0.55,0.00814,0.04908,20.148,0.548,0.00804,0.04894,20.163,0.548,0.00805,0.04894,20.307,0.551,0.00816,0.04918,20.58,0.757,0.01147,0.07728,20.704,0.816,0.01248,Error,
2022/04/26 08:00,20.79,0.82,0.01261,Error,20.742,0.748,0.01146,0.07571,20.359,0.55,0.00817,0.04908,20.19,0.548,0.00806,0.04894,20.196,0.548,0.00807,0.04894,20.342,0.551,0.00818,0.04918,20.628,0.758,0.01152,0.07744,20.795,0.815,0.01253,Error,
2022/04/26 08:10,20.965,0.817,0.0127,Error,20.824,0.749,0.01153,0.07589,20.415,0.55,0.0082,0.04908,20.233,0.548,0.00809,0.04894,20.231,0.548,0.00809,0.04894,20.38,0.551,0.0082,0.04918,20.683,0.758,0.01157,0.07759,20.948,0.813,0.01262,Error,
2022/04/26 08:20,21.148,0.814,0.0128,Error,20.951,0.75,0.01164,0.07606,20.479,0.55,0.00824,0.04908,20.278,0.548,0.00811,0.04894,20.269,0.548,0.00811,0.04894,20.423,0.551,0.00822,0.04918,20.751,0.759,0.01163,0.07775,21.111,0.81,0.01271,Error,
2022/04/26 08:30,21.332,0.81,0.01289,Error,21.1,0.752,0.01177,0.07624,20.554,0.55,0.00828,0.04908,20.327,0.548,0.00814,0.04894,20.31,0.548,0.00813,0.04894,20.471,0.551,0.00825,0.04918,20.825,0.76,0.0117,0.07791,21.276,0.808,0.0128,Error,
2022/04/26 08:40,21.515,0.807,0.01299,Error,21.266,0.753,0.0119,0.0764,20.642,0.55,0.00832,0.04908,20.381,0.548,0.00816,0.04894,20.355,0.548,0.00815,0.04894,20.523,0.551,0.00828,0.04918,20.904,0.761,0.01178,0.07808,21.441,0.805,0.0129,Error,
2022/04/26 08:50,21.698,0.804,0.01308,Error,21.445,0.754,0.01205,0.07656,20.741,0.55,0.00838,0.04908,20.441,0.548,0.0082,0.04894,20.405,0.548,0.00818,0.04894,20.581,0.551,0.00831,0.04918,20.988,0.762,0.01185,0.07825,21.608,0.803,0.01299,Error,
2022/04/26 09:00,21.882,0.8,0.01317,Error,21.635,0.754,0.01221,0.07671,20.85,0.55,0.00844,0.04908,20.509,0.548,0.00823,0.04894,20.459,0.548,0.00821,0.04894,20.643,0.551,0.00834,0.04918,21.075,0.763,0.01193,0.07842,21.774,0.8,0.01308,Error,
2022/04/26 09:10,22.05,0.797,0.01326,Error,21.822,0.755,0.01237,0.07685,20.968,0.55,0.0085,0.04908,20.583,0.548,0.00827,0.04894,20.518,0.548,0.00824,0.04894,20.709,0.551,0.00838,0.04918,21.163,0.764,0.01201,0.0786,21.928,0.797,0.01316,Error,
2022/04/26 09:20,22.217,0.794,0.01334,Error,21.996,0.756,0.01252,0.07697,21.09,0.55,0.00857,0.04908,20.664,0.549,0.00831,0.04894,20.583,0.548,0.00827,0.04894,20.779,0.551,0.00841,0.04918,21.253,0.765,0.0121,0.07877,22.081,0.795,0.01324,Error,
2022/04/26 09:30,22.383,0.79,0.01342,Error,22.167,0.757,0.01267,0.07709,21.215,0.551,0.00864,0.04908,20.75,0.549,0.00836,0.04894,20.653,0.549,0.00831,0.04894,20.852,0.551,0.00845,0.04918,21.343,0.766,0.01218,0.07894,22.234,0.792,0.01333,Error,
2022/04/26 09:40,22.55,0.787,0.0135,Error,22.335,0.758,0.01281,0.0772,21.342,0.551,0.00871,0.04908,20.842,0.549,0.00841,0.04894,20.727,0.549,0.00835,0.04894,20.929,0.551,0.0085,0.04918,21.436,0.767,0.01227,0.07911,22.387,0.79,0.01341,Error,
2022/04/26 09:50,22.717,0.784,0.01358,Error,22.501,0.758,0.01296,0.0773,21.471,0.551,0.00878,0.04908,20.938,0.549,0.00846,0.04894,20.806,0.549,0.00839,0.04894,21.009,0.551,0.00854,0.04918,21.53,0.768,0.01235,0.07928,22.541,0.787,0.01349,Error,
2022/04/26 10:00,22.883,0.78,0.01366,Error,22.666,0.759,0.0131,0.07739,21.601,0.551,0.00885,0.04908,21.037,0.549,0.00852,0.04894,20.889,0.549,0.00844,0.04894,21.093,0.551,0.00859,0.04918,21.627,0.769,0.01244,0.07945,22.694,0.784,0.01357,Error,
2022/04/26 10:10,22.87,0.781,0.01367,Error,22.825,0.759,0.01324,0.07746,21.731,0.551,0.00893,0.04908,21.14,0.549,0.00857,0.04894,20.976,0.549,0.00848,0.04894,21.178,0.552,0.00863,0.04918,21.712,0.77,0.01253,0.07962,22.702,0.784,0.01358,Error,
2022/04/26 10:20,22.837,0.783,0.01367,Error,22.981,0.76,0.01337,0.07752,21.862,0.551,0.009,0.04908,21.245,0.549,0.00863,0.04894,21.066,0.549,0.00853,0.04894,21.262,0.552,0.00868,0.04918,21.777,0.771,0.01259,0.07977,22.684,0.786,0.01359,Error,
2022/04/26 10:30,22.803,0.785,0.01367,Error,23.135,0.76,0.01351,0.07755,21.993,0.551,0.00908,0.04908,21.352,0.549,0.00869,0.04894,21.158,0.549,0.00858,0.04894,21.343,0.552,0.00873,0.04918,21.831,0.771,0.01265,0.07991,22.665,0.787,0.01359,Error,
2022/04/26 10:40,22.77,0.786,0.01368,Error,23.29,0.76,0.01364,0.07756,22.125,0.552,0.00916,0.04908,21.462,0.549,0.00875,0.04894,21.25,0.549,0.00863,0.04894,21.419,0.552,0.00877,0.04918,21.88,0.772,0.0127,0.08005,22.644,0.788,0.0136,Error,
2022/04/26 10:50,22.737,0.788,0.01368,Error,23.445,0.76,0.01377,0.07756,22.257,0.552,0.00923,0.04908,21.572,0.55,0.00881,0.04894,21.343,0.549,0.00869,0.04894,21.493,0.552,0.00881,0.04918,21.924,0.773,0.01274,0.08018,22.623,0.789,0.0136,Error,
2022/04/26 11:00,22.703,0.79,0.01368,Error,23.599,0.76,0.0139,0.07753,22.389,0.552,0.00931,0.04908,21.683,0.55,0.00888,0.04894,21.434,0.549,0.00874,0.04894,21.564,0.552,0.00885,0.04918,21.965,0.773,0.01279,0.08031,22.602,0.791,0.01361,Error,
2022/04/26 11:10,22.625,0.797,0.01374,Error,23.706,0.76,0.01399,0.0775,22.518,0.552,0.00939,0.04908,21.794,0.55,0.00894,0.04894,21.526,0.549,0.00879,0.04894,21.633,0.552,0.00889,0.04918,22.006,0.774,0.01283,0.08043,22.549,0.797,0.01367,Error,
2022/04/26 11:20,22.542,0.806,0.01382,Error,23.745,0.76,0.01402,0.07746,22.631,0.552,0.00946,0.04908,21.903,0.55,0.009,0.04894,21.616,0.55,0.00884,0.04894,21.7,0.552,0.00893,0.04918,22.047,0.775,0.01287,0.08056,22.489,0.804,0.01374,Error,
2022/04/26 11:30,22.458,0.814,0.01389,Error,23.748,0.76,0.01402,0.07744,22.724,0.552,0.00951,0.04908,22.007,0.55,0.00906,0.04894,21.706,0.55,0.00889,0.04894,21.767,0.552,0.00897,0.04918,22.087,0.775,0.01292,0.08069,22.428,0.811,0.01381,Error,
2022/04/26 11:40,22.375,0.822,0.01396,Error,23.725,0.76,0.014,0.07742,22.797,0.552,0.00956,0.04908,22.104,0.55,0.00912,0.04894,21.792,0.55,0.00894,0.04894,21.832,0.552,0.009,0.04918,22.127,0.776,0.01296,0.08083,22.368,0.818,0.01388,Error,
2022/04/26 11:50,22.292,0.831,0.01404,Error,23.683,0.76,0.01397,0.07743,22.854,0.552,0.00959,0.04908,22.192,0.55,0.00917,0.04894,21.876,0.55,0.00899,0.04894,21.896,0.552,0.00904,0.04918,22.167,0.777,0.01301,0.08096,22.308,0.825,0.01395,Error,
2022/04/26 12:00,22.208,0.839,0.01411,Error,23.625,0.76,0.01392,0.07745,22.894,0.553,0.00962,0.04908,22.271,0.55,0.00922,0.04894,21.956,0.55,0.00903,0.04894,21.959,0.552,0.00908,0.04918,22.205,0.778,0.01305,0.08111,22.247,0.832,0.01402,Error,
2022/04/26 12:10,22.17,0.846,0.01419,Error,23.574,0.76,0.01388,0.07748,22.921,0.553,0.00963,0.04908,22.341,0.55,0.00926,0.04894,22.031,0.55,0.00908,0.04894,22.02,0.553,0.00911,0.04918,22.245,0.778,0.0131,0.08126,22.222,0.838,0.01411,Error,
2022/04/26 12:20,22.137,0.853,0.01428,Error,23.541,0.76,0.01385,0.07754,22.942,0.553,0.00965,0.04908,22.403,0.55,0.0093,0.04894,22.101,0.55,0.00912,0.04894,22.079,0.553,0.00915,0.04918,22.289,0.779,0.01314,0.08141,22.204,0.844,0.01419,Error,
2022/04/26 12:30,22.103,0.859,0.01436,Error,23.511,0.761,0.01383,0.07761,22.96,0.553,0.00966,0.04908,22.457,0.551,0.00933,0.04894,22.167,0.55,0.00916,0.04894,22.137,0.553,0.00918,0.04918,22.333,0.78,0.01319,0.08157,22.186,0.85,0.01427,Error,
2022/04/26 12:40,22.07,0.866,0.01445,Error,23.48,0.761,0.01382,0.0777,22.975,0.553,0.00967,0.04908,22.506,0.551,0.00936,0.04894,22.228,0.55,0.00919,0.04894,22.193,0.553,0.00921,0.04918,22.378,0.781,0.01325,0.08173,22.167,0.855,0.01435,Error,
2022/04/26 12:50,22.037,0.873,0.01453,Error,23.446,0.762,0.0138,0.0778,22.986,0.553,0.00967,0.04908,22.55,0.551,0.00938,0.04894,22.285,0.55,0.00923,0.04894,22.247,0.553,0.00925,0.04918,22.422,0.782,0.0133,0.0819,22.149,0.861,0.01443,Error,
2022/04/26 13:00,22.003,0.879,0.01461,Error,23.409,0.762,0.01378,0.07792,22.994,0.553,0.00968,0.04908,22.589,0.551,0.00941,0.04894,22.338,0.55,0.00926,0.04894,22.3,0.553,0.00928,0.04919,22.465,0.782,0.01335,0.08207,22.13,0.867,0.01451,Error,
2022/04/26 13:10,22.06,0.88,0.01468,Error,23.367,0.763,0.01375,0.07805,22.998,0.553,0.00968,0.04909,22.625,0.551,0.00943,0.04894,22.388,0.55,0.00929,0.04894,22.35,0.553,0.00931,0.04919,22.51,0.783,0.0134,0.08224,22.181,0.868,0.01458,Error,
2022/04/26 13:20,22.127,0.88,0.01474,Error,23.32,0.764,0.01373,0.07819,22.998,0.553,0.00968,0.04909,22.656,0.551,0.00945,0.04894,22.435,0.551,0.00931,0.04894,22.4,0.553,0.00934,0.04919,22.56,0.784,0.01346,0.08242,22.245,0.868,0.01464,Error,
2022/04/26 13:30,22.193,0.88,0.0148,Error,23.271,0.764,0.0137,0.07835,22.995,0.553,0.00968,0.04909,22.684,0.551,0.00946,0.04894,22.479,0.551,0.00934,0.04894,22.449,0.553,0.00937,0.04919,22.612,0.785,0.01352,0.0826,22.309,0.868,0.0147,Error,
2022/04/26 13:40,22.26,0.88,0.01486,Error,23.22,0.765,0.01367,0.07852,22.987,0.553,0.00968,0.04909,22.708,0.551,0.00948,0.04894,22.52,0.551,0.00937,0.04894,22.497,0.553,0.0094,0.04919,22.664,0.786,0.01358,0.08277,22.373,0.868,0.01476,Error,
2022/04/26 13:50,22.327,0.88,0.01492,Error,23.167,0.766,0.01364,0.07871,22.977,0.553,0.00967,0.04909,22.728,0.551,0.00949,0.04894,22.559,0.551,0.00939,0.04894,22.545,0.553,0.00942,0.04919,22.716,0.787,0.01363,0.08295,22.438,0.869,0.01483,Error,
2022/04/26 14:00,22.393,0.88,0.01499,Error,23.106,0.767,0.01361,0.0789,22.963,0.553,0.00966,0.04909,22.746,0.551,0.0095,0.04894,22.596,0.551,0.00941,0.04894,22.591,0.553,0.00945,0.04919,22.769,0.788,0.01369,0.08313,22.502,0.869,0.01489,Error,
2022/04/26 14:10,22.46,0.882,0.01508,Error,23.069,0.768,0.0136,0.07912,22.946,0.553,0.00965,0.04909,22.761,0.551,0.00951,0.04894,22.63,0.551,0.00943,0.04894,22.637,0.553,0.00948,0.04919,22.822,0.789,0.01376,0.08331,22.567,0.87,0.01497,Error,
2022/04/26 14:20,22.527,0.883,0.01517,Error,23.078,0.769,0.01363,0.07934,22.937,0.553,0.00964,0.04909,22.773,0.551,0.00952,0.04894,22.662,0.551,0.00945,0.04894,22.682,0.553,0.00951,0.04919,22.877,0.789,0.01382,0.08349,22.633,0.872,0.01506,Error,
2022/04/26 14:30,22.593,0.885,0.01526,Error,23.105,0.77,0.01367,0.07958,22.938,0.553,0.00965,0.04909,22.787,0.551,0.00953,0.04894,22.694,0.551,0.00947,0.04894,22.727,0.553,0.00953,0.04919,22.932,0.79,0.01388,0.08368,22.699,0.873,0.01516,Error,
2022/04/26 14:40,22.66,0.887,0.01535,Error,23.14,0.772,0.01372,0.07982,22.948,0.553,0.00965,0.04909,22.802,0.551,0.00954,0.04894,22.724,0.551,0.00949,0.04894,22.771,0.553,0.00956,0.04919,22.988,0.791,0.01395,0.08387,22.764,0.875,0.01525,Error,
2022/04/26 14:50,22.727,0.888,0.01545,Error,23.18,0.773,0.01378,0.08007,22.964,0.553,0.00966,0.04909,22.82,0.551,0.00955,0.04894,22.754,0.551,0.00951,0.04894,22.814,0.553,0.00959,0.04919,23.044,0.792,0.01401,0.08407,22.83,0.877,0.01534,Error,
2022/04/26 15:00,22.793,0.89,0.01554,Error,23.221,0.774,0.01384,0.08032,22.986,0.553,0.00967,0.04909,22.84,0.551,0.00956,0.04894,22.785,0.551,0.00953,0.04894,22.858,0.554,0.00961,0.04919,23.099,0.793,0.01408,0.08427,22.896,0.878,0.01543,Error,
2022/04/26 15:10,22.755,0.889,0.01548,Error,23.235,0.775,0.01387,0.08056,23.01,0.553,0.00969,0.04909,22.864,0.551,0.00957,0.04894,22.817,0.551,0.00954,0.04894,22.901,0.554,0.00964,0.04919,23.14,0.794,0.01413,0.08446,22.869,0.877,0.01538,Error,
2022/04/26 15:20,22.705,0.887,0.0154,Error,23.213,0.777,0.01388,0.08079,23.027,0.553,0.0097,0.04909,22.888,0.551,0.00959,0.04894,22.848,0.551,0.00956,0.04894,22.938,0.554,0.00966,0.04919,23.159,0.795,0.01416,0.08464,22.828,0.875,0.01531,Error,
2022/04/26 15:30,22.655,0.885,0.01533,Error,23.175,0.778,0.01386,0.08102,23.036,0.553,0.00971,0.04909,22.911,0.551,0.0096,0.04894,22.879,0.551,0.00958,0.04894,22.969,0.554,0.00968,0.04919,23.165,0.796,0.01418,0.0848,22.785,0.873,0.01524,Error,
2022/04/26 15:40,22.605,0.884,0.01525,Error,23.127,0.779,0.01384,0.08123,23.038,0.553,0.00971,0.04909,22.933,0.551,0.00961,0.04894,22.908,0.551,0.0096,0.04894,22.994,0.554,0.0097,0.04919,23.164,0.796,0.01419,0.08495,22.74,0.872,0.01517,Error,
2022/04/26 15:50,22.555,0.882,0.01517,Error,23.074,0.78,0.01381,0.08143,23.032,0.553,0.0097,0.04909,22.95,0.551,0.00963,0.04894,22.933,0.551,0.00962,0.04894,23.014,0.554,0.00971,0.04919,23.156,0.797,0.0142,0.08509,22.695,0.87,0.0151,Error,
2022/04/26 16:00,22.505,0.88,0.01509,Error,23.016,0.781,0.01378,0.08163,23.02,0.553,0.0097,0.04909,22.964,0.551,0.00963,0.04894,22.955,0.551,0.00963,0.04894,23.028,0.554,0.00972,0.04919,23.144,0.798,0.0142,0.08522,22.65,0.869,0.01502,Error,
2022/04/26 16:10,22.455,0.881,0.01507,Error,22.96,0.782,0.01375,0.08183,23.004,0.553,0.00969,0.04909,22.973,0.551,0.00964,0.04894,22.973,0.551,0.00964,0.04894,23.038,0.554,0.00973,0.04919,23.132,0.798,0.0142,0.08534,22.607,0.87,0.015,Error,
2022/04/26 16:20,22.405,0.883,0.01505,Error,22.907,0.782,0.01372,0.08203,22.984,0.553,0.00967,0.04909,22.979,0.551,0.00964,0.04894,22.987,0.551,0.00965,0.04894,23.045,0.554,0.00973,0.04919,23.121,0.799,0.0142,0.08546,22.563,0.871,0.01498,Error,
2022/04/26 16:30,22.355,0.885,0.01503,Error,22.855,0.783,0.01369,0.08223,22.963,0.553,0.00966,0.04909,22.98,0.551,0.00964,0.04894,22.997,0.551,0.00965,0.04894,23.049,0.554,0.00973,0.04919,23.11,0.799,0.0142,0.08557,22.519,0.872,0.01497,Error,
2022/04/26 16:40,22.305,0.886,0.01502,Error,22.801,0.784,0.01366,0.08243,22.939,0.553,0.00965,0.04909,22.978,0.551,0.00964,0.04894,23.004,0.551,0.00966,0.04894,23.051,0.554,0.00973,0.04919,23.098,0.8,0.01419,0.08568,22.475,0.874,0.01495,Error,
2022/04/26 16:50,22.255,0.888,0.015,Error,22.746,0.785,0.01363,0.08263,22.913,0.553,0.00963,0.04909,22.974,0.551,0.00964,0.04894,23.008,0.551,0.00966,0.04894,23.051,0.554,0.00973,0.04919,23.085,0.8,0.01419,0.0858,22.432,0.875,0.01493,Error,
2022/04/26 17:00,22.205,0.89,0.01498,Error,22.687,0.786,0.0136,0.08283,22.885,0.553,0.00961,0.04909,22.966,0.551,0.00964,0.04894,23.008,0.551,0.00966,0.04894,23.048,0.554,0.00973,0.04919,23.071,0.801,0.01419,0.0859,22.387,0.876,0.01492,Error,
2022/04/26 17:10,22.17,0.891,0.01498,Error,22.628,0.787,0.01357,0.08304,22.854,0.553,0.00959,0.04909,22.955,0.551,0.00963,0.04894,23.006,0.551,0.00966,0.04894,23.044,0.554,0.00973,0.04919,23.057,0.801,0.01418,0.08601,22.356,0.878,0.01491,Error,
2022/04/26 17:20,22.137,0.893,0.01497,Error,22.581,0.788,0.01354,0.08325,22.822,0.553,0.00958,0.04909,22.942,0.551,0.00962,0.04894,23.002,0.551,0.00966,0.04894,23.038,0.554,0.00973,0.04919,23.044,0.802,0.01418,0.08612,22.326,0.879,0.01491,Error,
2022/04/26 17:30,22.103,0.895,0.01497,Error,22.538,0.789,0.01353,0.08347,22.791,0.552,0.00956,0.04909,22.926,0.551,0.00961,0.04894,22.995,0.551,0.00965,0.04894,23.03,0.554,0.00972,0.0492,23.031,0.802,0.01418,0.08623,22.296,0.881,0.01491,Error,
2022/04/26 17:40,22.07,0.896,0.01497,Error,22.498,0.79,0.01351,0.08368,22.761,0.552,0.00954,0.04909,22.909,0.551,0.0096,0.04894,22.986,0.551,0.00965,0.04894,23.022,0.554,0.00972,0.0492,23.018,0.803,0.01418,0.08634,22.267,0.882,0.01491,Error,
2022/04/26 17:50,22.037,0.898,0.01497,Error,22.459,0.791,0.01349,0.0839,22.731,0.552,0.00952,0.04909,22.891,0.551,0.00959,0.04894,22.975,0.551,0.00964,0.04894,23.012,0.554,0.00971,0.0492,23.004,0.803,0.01417,0.08645,22.237,0.884,0.0149,Error,
2022/04/26 18:00,22.003,0.9,0.01496,Error,22.421,0.792,0.01348,0.08412,22.702,0.552,0.0095,0.04909,22.872,0.551,0.00958,0.04894,22.963,0.551,0.00963,0.04894,23.001,0.554,0.0097,0.0492,22.989,0.803,0.01417,0.08655,22.207,0.885,0.0149,Error,
2022/04/26 18:10,21.97,0.901,0.01496,Error,22.383,0.793,0.01347,0.08434,22.673,0.552,0.00949,0.0491,22.853,0.551,0.00957,0.04894,22.95,0.551,0.00963,0.04894,22.989,0.554,0.0097,0.0492,22.974,0.804,0.01416,0.08666,22.177,0.887,0.0149,Error,
2022/04/26 18:20,21.937,0.903,0.01496,Error,22.346,0.794,0.01345,0.08457,22.644,0.552,0.00947,0.0491,22.832,0.551,0.00955,0.04894,22.935,0.551,0.00962,0.04894,22.975,0.554,0.00969,0.0492,22.958,0.804,0.01416,0.08677,22.147,0.888,0.01489,Error,
2022/04/26 18:30,21.903,0.905,0.01495,Error,22.309,0.795,0.01344,0.08479,22.614,0.552,0.00945,0.0491,22.811,0.551,0.00954,0.04894,22.919,0.551,0.00961,0.04894,22.961,0.554,0.00968,0.0492,22.942,0.805,0.01415,0.08688,22.116,0.889,0.01489,Error,
2022/04/26 18:40,21.87,0.906,0.01495,Error,22.275,0.796,0.01343,0.08502,22.586,0.552,0.00943,0.0491,22.789,0.551,0.00953,0.04894,22.903,0.551,0.0096,0.04894,22.946,0.554,0.00967,0.0492,22.924,0.805,0.01415,0.08699,22.086,0.891,0.01489,Error,
2022/04/26 18:50,21.837,0.908,0.01495,Error,22.244,0.797,0.01342,0.08525,22.557,0.552,0.00942,0.0491,22.767,0.551,0.00951,0.04894,22.885,0.551,0.00959,0.04894,22.93,0.554,0.00966,0.0492,22.906,0.806,0.01414,0.0871,22.056,0.892,0.01489,Error,
2022/04/26 19:00,21.803,0.91,0.01495,Error,22.214,0.798,0.01341,0.08547,22.53,0.552,0.0094,0.0491,22.745,0.551,0.0095,0.04894,22.867,0.551,0.00957,0.04894,22.913,0.554,0.00965,0.0492,22.888,0.806,0.01413,0.08721,22.025,0.894,0.01488,Error,
2022/04/26 19:10,21.755,0.913,0.01495,Error,22.184,0.799,0.0134,0.0857,22.503,0.552,0.00938,0.0491,22.722,0.551,0.00949,0.04894,22.848,0.551,0.00956,0.04894,22.896,0.554,0.00964,0.0492,22.869,0.807,0.01412,0.08732,21.983,0.896,0.01489,Error,
2022/04/26 19:20,21.705,0.916,0.01496,Error,22.152,0.8,0.0134,0.08594,22.476,0.552,0.00937,0.0491,22.699,0.551,0.00947,0.04894,22.829,0.551,0.00955,0.04894,22.877,0.554,0.00963,0.0492,22.849,0.807,0.01411,0.08744,21.939,0.899,0.01489,Error,
2022/04/26 19:30,21.655,0.92,0.01497,Error,22.12,0.801,0.01339,0.08617,22.449,0.552,0.00935,0.0491,22.676,0.551,0.00946,0.04894,22.809,0.551,0.00954,0.04894,22.858,0.554,0.00962,0.0492,22.828,0.808,0.01411,0.08756,21.895,0.902,0.0149,Error,
2022/04/26 19:40,21.605,0.923,0.01498,Error,22.088,0.802,0.01338,0.08641,22.421,0.552,0.00933,0.0491,22.653,0.551,0.00945,0.04894,22.789,0.551,0.00953,0.04894,22.839,0.554,0.0096,0.0492,22.807,0.808,0.0141,0.08767,21.851,0.905,0.01491,Error,
2022/04/26 19:50,21.555,0.926,0.01499,Error,22.056,0.803,0.01337,0.08665,22.393,0.552,0.00932,0.0491,22.629,0.551,0.00943,0.04894,22.768,0.551,0.00951,0.04894,22.819,0.554,0.00959,0.0492,22.785,0.809,0.01409,0.0878,21.806,0.908,0.01492,Error,
2022/04/26 20:00,21.505,0.93,0.015,Error,22.023,0.804,0.01336,0.08689,22.366,0.552,0.0093,0.0491,22.606,0.551,0.00942,0.04894,22.746,0.551,0.0095,0.04894,22.798,0.554,0.00958,0.0492,22.763,0.809,0.01408,0.08792,21.762,0.911,0.01492,Error,
2022/04/26 20:10,21.53,0.928,0.015,Error,21.999,0.805,0.01336,0.08714,22.338,0.552,0.00929,0.0491,22.581,0.551,0.0094,0.04894,22.724,0.551,0.00949,0.04894,22.777,0.554,0.00957,0.0492,22.744,0.81,0.01407,0.08805,21.776,0.91,0.01493,Error,
2022/04/26 20:20,21.563,0.927,0.015,Error,21.987,0.807,0.01337,0.08738,22.313,0.552,0.00927,0.0491,22.557,0.551,0.00939,0.04894,22.702,0.551,0.00948,0.04894,22.757,0.554,0.00955,0.0492,22.731,0.81,0.01407,0.08818,21.801,0.909,0.01493,Error,
2022/04/26 20:30,21.597,0.925,0.01501,Error,21.98,0.808,0.01338,0.08762,22.292,0.552,0.00926,0.0491,22.534,0.551,0.00937,0.04894,22.681,0.551,0.00946,0.04894,22.738,0.554,0.00954,0.0492,22.72,0.811,0.01407,0.08831,21.827,0.908,0.01494,Error,
2022/04/26 20:40,21.63,0.923,0.01501,Error,21.977,0.809,0.01339,0.08787,22.273,0.552,0.00925,0.0491,22.511,0.551,0.00936,0.04894,22.659,0.551,0.00945,0.04894,22.721,0.554,0.00953,0.0492,22.712,0.812,0.01407,0.08843,21.853,0.907,0.01494,Error,
2022/04/26 20:50,21.663,0.922,0.01502,Error,21.975,0.81,0.01341,0.08811,22.257,0.552,0.00924,0.0491,22.49,0.551,0.00935,0.04894,22.639,0.551,0.00944,0.04894,22.705,0.554,0.00952,0.0492,22.705,0.812,0.01407,0.08856,21.879,0.906,0.01494,Error,
2022/04/26 21:00,21.697,0.92,0.01502,Error,21.976,0.811,0.01343,0.08835,22.244,0.552,0.00923,0.0491,22.47,0.551,0.00934,0.04894,22.619,0.551,0.00942,0.04894,22.69,0.553,0.00951,0.0492,22.699,0.813,0.01408,0.08869,21.905,0.904,0.01495,Error,
2022/04/26 21:10,21.73,0.92,0.01505,Error,21.979,0.812,0.01345,0.08858,22.232,0.552,0.00922,0.0491,22.452,0.551,0.00933,0.04894,22.601,0.551,0.00941,0.04894,22.676,0.553,0.00951,0.0492,22.695,0.813,0.01408,0.08882,21.933,0.904,0.01497,Error,
2022/04/26 21:20,21.763,0.92,0.01508,Error,21.986,0.813,0.01347,0.08882,22.223,0.552,0.00922,0.0491,22.436,0.551,0.00932,0.04894,22.584,0.551,0.0094,0.04894,22.664,0.553,0.0095,0.0492,22.695,0.814,0.01409,0.08896,21.961,0.905,0.015,Error,
